epoc (ms),timestamp (+0700),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1638241868553,2021-11-30T10.11.08.553,23.210,46.951,-11.463,-38.780
1638241868563,2021-11-30T10.11.08.563,23.220,43.171,-10.061,-42.622
1638241868573,2021-11-30T10.11.08.573,23.230,40.610,-8.049,-46.037
1638241868583,2021-11-30T10.11.08.583,23.240,38.963,-6.951,-49.268
1638241868593,2021-11-30T10.11.08.593,23.250,37.378,-6.402,-52.195
1638241868603,2021-11-30T10.11.08.603,23.260,35.732,-5.549,-54.756
1638241868613,2021-11-30T10.11.08.613,23.270,34.939,-5.671,-57.134
1638241868623,2021-11-30T10.11.08.623,23.280,35.549,-6.463,-59.634
1638241868633,2021-11-30T10.11.08.633,23.290,37.622,-8.415,-63.049
1638241868643,2021-11-30T10.11.08.643,23.300,37.378,-9.878,-67.683
1638241868653,2021-11-30T10.11.08.653,23.310,35.610,-11.098,-73.232
1638241868663,2021-11-30T10.11.08.663,23.320,35.549,-11.646,-78.354
1638241868673,2021-11-30T10.11.08.673,23.330,37.866,-12.744,-83.720
1638241868683,2021-11-30T10.11.08.683,23.340,42.256,-13.598,-89.817
1638241868693,2021-11-30T10.11.08.693,23.350,47.988,-14.024,-96.707
1638241868703,2021-11-30T10.11.08.703,23.360,47.927,-14.939,-102.561
1638241868713,2021-11-30T10.11.08.713,23.370,39.817,-15.976,-111.524
1638241868723,2021-11-30T10.11.08.723,23.380,25.610,-17.500,-123.171
1638241868733,2021-11-30T10.11.08.733,23.390,9.024,-19.695,-131.524
1638241868743,2021-11-30T10.11.08.743,23.400,-4.451,-21.037,-139.451
1638241868753,2021-11-30T10.11.08.753,23.410,-12.195,-22.439,-148.171
1638241868763,2021-11-30T10.11.08.763,23.420,-14.939,-22.927,-156.890
1638241868773,2021-11-30T10.11.08.773,23.430,-17.378,-23.049,-165.976
1638241868783,2021-11-30T10.11.08.783,23.440,-19.878,-24.451,-175.854
1638241868793,2021-11-30T10.11.08.793,23.450,-21.585,-24.878,-187.256
1638241868803,2021-11-30T10.11.08.803,23.460,-22.012,-23.537,-200.366
1638241868813,2021-11-30T10.11.08.813,23.470,-22.805,-24.451,-214.634
1638241868823,2021-11-30T10.11.08.823,23.480,-21.037,-24.329,-225.732
1638241868833,2021-11-30T10.11.08.833,23.490,-7.988,-16.951,-237.927
1638241868843,2021-11-30T10.11.08.843,23.500,12.256,-10.061,-242.683
1638241868853,2021-11-30T10.11.08.853,23.510,29.573,-6.220,-242.256
1638241868863,2021-11-30T10.11.08.863,23.520,17.439,0.549,-258.049
1638241868873,2021-11-30T10.11.08.873,23.530,-53.110,-1.768,-276.890
1638241868883,2021-11-30T10.11.08.883,23.540,-90.488,-20.183,-295.549
1638241868893,2021-11-30T10.11.08.893,23.550,-77.561,-18.841,-301.707
1638241868903,2021-11-30T10.11.08.903,23.560,-58.720,6.341,-257.866
1638241868913,2021-11-30T10.11.08.913,23.570,-62.805,19.329,-214.817
1638241868923,2021-11-30T10.11.08.923,23.580,-43.780,32.073,-187.988
1638241868933,2021-11-30T10.11.08.933,23.590,2.561,28.293,-134.634
1638241868943,2021-11-30T10.11.08.943,23.600,49.207,-5.366,-106.037
1638241868953,2021-11-30T10.11.08.953,23.610,62.744,11.402,-75.183
1638241868963,2021-11-30T10.11.08.963,23.620,90.610,-0.915,-7.988
1638241868973,2021-11-30T10.11.08.973,23.630,59.268,0.976,54.207
1638241868983,2021-11-30T10.11.08.983,23.640,16.768,1.220,96.585
1638241868993,2021-11-30T10.11.08.993,23.650,-1.220,5.488,113.963
1638241869003,2021-11-30T10.11.09.003,23.660,-1.768,10.061,140.854
1638241869013,2021-11-30T10.11.09.013,23.670,0.793,10.488,170.366
1638241869023,2021-11-30T10.11.09.023,23.680,2.561,11.829,194.512
1638241869033,2021-11-30T10.11.09.033,23.690,0.549,12.622,217.500
1638241869043,2021-11-30T10.11.09.043,23.700,-4.573,12.195,239.695
1638241869053,2021-11-30T10.11.09.053,23.710,-9.390,10.061,259.695
1638241869063,2021-11-30T10.11.09.063,23.720,-22.195,5.549,282.134
1638241869073,2021-11-30T10.11.09.073,23.730,-33.841,4.695,304.268
1638241869083,2021-11-30T10.11.09.083,23.740,-46.829,4.329,321.951
1638241869093,2021-11-30T10.11.09.093,23.750,-56.951,5.671,338.171
1638241869103,2021-11-30T10.11.09.103,23.760,-59.817,4.146,355.427
1638241869113,2021-11-30T10.11.09.113,23.770,-56.768,3.232,368.780
1638241869123,2021-11-30T10.11.09.123,23.780,-51.890,0.549,378.110
1638241869133,2021-11-30T10.11.09.133,23.790,-42.622,-2.622,388.049
1638241869143,2021-11-30T10.11.09.143,23.800,-31.280,-4.634,400.122
1638241869153,2021-11-30T10.11.09.153,23.810,-28.110,-6.890,411.341
1638241869163,2021-11-30T10.11.09.163,23.820,-29.878,-9.329,421.280
1638241869173,2021-11-30T10.11.09.173,23.830,-38.780,-12.134,427.195
1638241869183,2021-11-30T10.11.09.183,23.840,-55.793,-14.939,428.780
1638241869193,2021-11-30T10.11.09.193,23.850,-72.500,-17.866,428.902
1638241869203,2021-11-30T10.11.09.203,23.860,-84.207,-21.768,426.951
1638241869213,2021-11-30T10.11.09.213,23.870,-88.537,-31.037,410.976
1638241869223,2021-11-30T10.11.09.223,23.880,-65.793,-44.695,379.085
1638241869233,2021-11-30T10.11.09.233,23.890,-28.659,-45.915,343.659
1638241869243,2021-11-30T10.11.09.243,23.900,-31.585,-36.524,273.354
1638241869253,2021-11-30T10.11.09.253,23.910,-8.780,-18.171,206.524
1638241869263,2021-11-30T10.11.09.263,23.920,10.366,-4.329,145.244
1638241869273,2021-11-30T10.11.09.273,23.930,22.805,-2.439,76.098
1638241869283,2021-11-30T10.11.09.283,23.940,26.463,2.195,11.951
1638241869293,2021-11-30T10.11.09.293,23.950,6.098,4.451,-55.671
1638241869303,2021-11-30T10.11.09.303,23.960,-26.890,3.476,-129.390
1638241869313,2021-11-30T10.11.09.313,23.970,-144.268,38.598,-230.000
1638241869323,2021-11-30T10.11.09.323,23.980,-166.768,53.049,-228.598
1638241869333,2021-11-30T10.11.09.333,23.990,82.805,1.524,-82.744
1638241869343,2021-11-30T10.11.09.343,24.000,25.366,113.293,-181.463
1638241869353,2021-11-30T10.11.09.353,24.010,-10.793,119.207,-285.305
1638241869363,2021-11-30T10.11.09.363,24.020,22.439,44.512,-254.817
1638241869373,2021-11-30T10.11.09.373,24.030,-45.000,27.927,-241.341
1638241869383,2021-11-30T10.11.09.383,24.040,-92.622,39.573,-203.963
1638241869393,2021-11-30T10.11.09.393,24.050,-65.122,73.110,-176.098
1638241869403,2021-11-30T10.11.09.403,24.060,-0.488,52.866,-178.110
1638241869413,2021-11-30T10.11.09.413,24.070,11.037,21.098,-148.963
1638241869423,2021-11-30T10.11.09.423,24.080,27.317,29.146,-125.488
1638241869433,2021-11-30T10.11.09.433,24.090,89.085,18.537,-94.024
1638241869443,2021-11-30T10.11.09.443,24.100,106.707,7.683,-58.171
1638241869453,2021-11-30T10.11.09.453,24.110,83.963,20.061,-36.524
1638241869463,2021-11-30T10.11.09.463,24.120,54.268,28.537,-36.951
1638241869473,2021-11-30T10.11.09.473,24.130,20.122,24.939,-43.049
1638241869483,2021-11-30T10.11.09.483,24.140,10.915,17.744,-45.427
1638241869493,2021-11-30T10.11.09.493,24.150,9.939,7.317,-42.561
1638241869503,2021-11-30T10.11.09.503,24.160,10.122,-0.549,-39.268
1638241869513,2021-11-30T10.11.09.513,24.170,8.110,-2.317,-37.134
1638241869523,2021-11-30T10.11.09.523,24.180,2.622,-3.354,-36.463
1638241869533,2021-11-30T10.11.09.533,24.190,4.878,-4.634,-32.317
1638241869543,2021-11-30T10.11.09.543,24.200,18.293,-6.707,-26.159
1638241869553,2021-11-30T10.11.09.553,24.210,40.366,-11.037,-21.280
1638241869563,2021-11-30T10.11.09.563,24.220,54.085,-16.037,-21.402
1638241869573,2021-11-30T10.11.09.573,24.230,57.195,-15.915,-24.024
1638241869583,2021-11-30T10.11.09.583,24.240,58.415,-14.390,-27.500
1638241869593,2021-11-30T10.11.09.593,24.250,59.268,-13.659,-32.622
1638241869603,2021-11-30T10.11.09.603,24.260,57.744,-12.195,-37.561
1638241869613,2021-11-30T10.11.09.613,24.270,56.951,-10.854,-42.256
1638241869623,2021-11-30T10.11.09.623,24.280,56.646,-9.695,-46.585
1638241869633,2021-11-30T10.11.09.633,24.290,56.280,-9.512,-50.793
1638241869643,2021-11-30T10.11.09.643,24.300,57.988,-10.549,-55.122
1638241869653,2021-11-30T10.11.09.653,24.310,57.683,-11.098,-59.146
1638241869663,2021-11-30T10.11.09.663,24.320,54.512,-11.768,-62.012
1638241869673,2021-11-30T10.11.09.673,24.330,52.317,-11.829,-64.146
1638241869683,2021-11-30T10.11.09.683,24.340,49.207,-11.951,-65.427
1638241869693,2021-11-30T10.11.09.693,24.350,45.976,-13.415,-70.244
1638241869703,2021-11-30T10.11.09.703,24.360,42.622,-13.659,-78.171
1638241869713,2021-11-30T10.11.09.713,24.370,39.695,-12.134,-87.073
1638241869723,2021-11-30T10.11.09.723,24.380,35.488,-11.951,-95.976
1638241869733,2021-11-30T10.11.09.733,24.390,28.598,-13.598,-105.976
1638241869743,2021-11-30T10.11.09.743,24.400,18.049,-15.122,-116.768
1638241869753,2021-11-30T10.11.09.753,24.410,8.720,-17.744,-125.732
1638241869763,2021-11-30T10.11.09.763,24.420,0.549,-20.427,-132.012
1638241869773,2021-11-30T10.11.09.773,24.430,-2.500,-22.927,-139.390
1638241869783,2021-11-30T10.11.09.783,24.440,-2.378,-24.573,-146.890
1638241869793,2021-11-30T10.11.09.793,24.450,-1.098,-25.732,-155.488
1638241869803,2021-11-30T10.11.09.803,24.460,-0.854,-28.110,-165.244
1638241869813,2021-11-30T10.11.09.813,24.470,-5.244,-28.049,-178.598
1638241869823,2021-11-30T10.11.09.823,24.480,-7.439,-25.427,-191.768
1638241869833,2021-11-30T10.11.09.833,24.490,-1.951,-22.927,-203.841
1638241869843,2021-11-30T10.11.09.843,24.500,3.598,-19.512,-217.622
1638241869853,2021-11-30T10.11.09.853,24.510,10.671,-14.451,-228.476
1638241869863,2021-11-30T10.11.09.863,24.520,22.500,-5.854,-243.415
1638241869873,2021-11-30T10.11.09.873,24.530,35.122,1.829,-254.512
1638241869883,2021-11-30T10.11.09.883,24.540,51.646,7.866,-259.939
1638241869893,2021-11-30T10.11.09.893,24.550,51.463,4.756,-264.573
1638241869903,2021-11-30T10.11.09.903,24.560,-3.415,-11.220,-277.561
1638241869913,2021-11-30T10.11.09.913,24.570,-69.756,-33.354,-288.232
1638241869923,2021-11-30T10.11.09.923,24.580,-112.256,-42.378,-301.829
1638241869933,2021-11-30T10.11.09.933,24.590,-90.061,-18.598,-279.817
1638241869943,2021-11-30T10.11.09.943,24.600,-85.854,3.963,-233.476
1638241869953,2021-11-30T10.11.09.953,24.610,-90.671,11.707,-205.793
1638241869963,2021-11-30T10.11.09.963,24.620,-72.195,21.402,-164.451
1638241869973,2021-11-30T10.11.09.973,24.630,1.220,-18.293,-126.037
1638241869983,2021-11-30T10.11.09.983,24.640,31.220,-1.159,-113.659
1638241869993,2021-11-30T10.11.09.993,24.650,73.841,-13.232,-53.476
1638241870003,2021-11-30T10.11.10.003,24.660,76.646,-21.341,12.134
1638241870013,2021-11-30T10.11.10.013,24.670,33.171,-25.549,71.159
1638241870023,2021-11-30T10.11.10.023,24.680,11.402,-26.098,96.890
1638241870033,2021-11-30T10.11.10.033,24.690,0.549,-24.146,123.171
1638241870043,2021-11-30T10.11.10.043,24.700,3.049,-24.207,159.024
1638241870053,2021-11-30T10.11.10.053,24.710,10.671,-20.122,184.268
1638241870063,2021-11-30T10.11.10.063,24.720,12.439,-16.463,207.805
1638241870073,2021-11-30T10.11.10.073,24.730,10.549,-14.146,232.866
1638241870083,2021-11-30T10.11.10.083,24.740,5.427,-13.110,256.402
1638241870093,2021-11-30T10.11.10.093,24.750,3.049,-11.098,278.354
1638241870103,2021-11-30T10.11.10.103,24.760,1.280,-9.207,299.085
1638241870113,2021-11-30T10.11.10.113,24.770,-7.988,-7.988,314.695
1638241870123,2021-11-30T10.11.10.123,24.780,-22.012,-2.561,332.195
1638241870133,2021-11-30T10.11.10.133,24.790,-30.061,0.488,349.634
1638241870143,2021-11-30T10.11.10.143,24.800,-34.695,2.256,366.585
1638241870153,2021-11-30T10.11.10.153,24.810,-36.159,4.939,379.207
1638241870163,2021-11-30T10.11.10.163,24.820,-35.061,9.085,390.976
1638241870173,2021-11-30T10.11.10.173,24.830,-31.220,14.329,400.061
1638241870183,2021-11-30T10.11.10.183,24.840,-18.232,17.805,407.500
1638241870193,2021-11-30T10.11.10.193,24.850,-7.866,22.012,416.159
1638241870203,2021-11-30T10.11.10.203,24.860,-5.610,27.439,424.939
1638241870213,2021-11-30T10.11.10.213,24.870,-9.268,31.402,431.768
1638241870223,2021-11-30T10.11.10.223,24.880,-20.549,33.049,434.451
1638241870233,2021-11-30T10.11.10.233,24.890,-38.110,33.780,433.841
1638241870243,2021-11-30T10.11.10.243,24.900,-54.390,31.585,430.732
1638241870253,2021-11-30T10.11.10.253,24.910,-60.061,28.049,423.049
1638241870263,2021-11-30T10.11.10.263,24.920,-58.232,14.939,397.500
1638241870273,2021-11-30T10.11.10.273,24.930,-30.244,-19.146,342.683
1638241870283,2021-11-30T10.11.10.283,24.940,1.341,-30.244,299.939
1638241870293,2021-11-30T10.11.10.293,24.950,-0.427,-17.256,255.732
1638241870303,2021-11-30T10.11.10.303,24.960,1.951,3.780,198.963
1638241870313,2021-11-30T10.11.10.313,24.970,33.171,10.793,127.927
1638241870323,2021-11-30T10.11.10.323,24.980,44.573,3.049,48.963
1638241870333,2021-11-30T10.11.10.333,24.990,35.976,0.366,-25.366
1638241870343,2021-11-30T10.11.10.343,25.000,5.244,7.805,-95.854
1638241870353,2021-11-30T10.11.10.353,25.010,-93.720,21.829,-165.244
1638241870363,2021-11-30T10.11.10.363,25.020,-178.841,45.976,-214.634
1638241870373,2021-11-30T10.11.10.373,25.030,-132.439,21.220,-192.256
1638241870383,2021-11-30T10.11.10.383,25.040,29.390,-15.732,-77.256
1638241870393,2021-11-30T10.11.10.393,25.050,-48.110,70.549,-124.939
1638241870403,2021-11-30T10.11.10.403,25.060,-83.049,120.000,-251.463
1638241870413,2021-11-30T10.11.10.413,25.070,-4.939,78.780,-238.598
1638241870423,2021-11-30T10.11.10.423,25.080,-47.622,86.951,-211.280
1638241870433,2021-11-30T10.11.10.433,25.090,-0.854,33.415,-233.780
1638241870443,2021-11-30T10.11.10.443,25.100,-11.951,3.537,-238.598
1638241870453,2021-11-30T10.11.10.453,25.110,-71.890,39.756,-196.220
1638241870463,2021-11-30T10.11.10.463,25.120,-22.500,37.622,-176.220
1638241870473,2021-11-30T10.11.10.473,25.130,19.207,16.585,-143.720
1638241870483,2021-11-30T10.11.10.483,25.140,27.195,21.280,-125.854
1638241870493,2021-11-30T10.11.10.493,25.150,70.549,13.841,-94.878
1638241870503,2021-11-30T10.11.10.503,25.160,113.841,2.866,-67.866
1638241870513,2021-11-30T10.11.10.513,25.170,115.183,-4.878,-47.134
1638241870523,2021-11-30T10.11.10.523,25.180,76.341,4.207,-35.854
1638241870533,2021-11-30T10.11.10.533,25.190,44.451,12.805,-34.451
1638241870543,2021-11-30T10.11.10.543,25.200,27.561,11.585,-38.476
1638241870553,2021-11-30T10.11.10.553,25.210,15.915,6.951,-42.683
1638241870563,2021-11-30T10.11.10.563,25.220,11.768,0.183,-42.744
1638241870573,2021-11-30T10.11.10.573,25.230,11.524,-4.268,-40.427
1638241870583,2021-11-30T10.11.10.583,25.240,9.695,-5.061,-40.488
1638241870593,2021-11-30T10.11.10.593,25.250,13.659,-7.134,-39.695
1638241870603,2021-11-30T10.11.10.603,25.260,24.878,-9.939,-35.854
1638241870613,2021-11-30T10.11.10.613,25.270,39.573,-13.780,-31.707
1638241870623,2021-11-30T10.11.10.623,25.280,50.976,-16.707,-29.146
1638241870633,2021-11-30T10.11.10.633,25.290,57.561,-17.927,-29.817
1638241870643,2021-11-30T10.11.10.643,25.300,58.598,-17.378,-33.293
1638241870653,2021-11-30T10.11.10.653,25.310,55.610,-16.341,-37.683
1638241870663,2021-11-30T10.11.10.663,25.320,52.561,-15.000,-42.927
1638241870673,2021-11-30T10.11.10.673,25.330,52.073,-14.207,-47.744
1638241870683,2021-11-30T10.11.10.683,25.340,50.183,-13.902,-52.317
1638241870693,2021-11-30T10.11.10.693,25.350,46.951,-12.195,-56.890
1638241870703,2021-11-30T10.11.10.703,25.360,44.329,-11.463,-60.671
1638241870713,2021-11-30T10.11.10.713,25.370,42.378,-10.671,-64.024
1638241870723,2021-11-30T10.11.10.723,25.380,42.622,-10.000,-66.402
1638241870733,2021-11-30T10.11.10.733,25.390,44.939,-11.220,-67.744
1638241870743,2021-11-30T10.11.10.743,25.400,45.976,-13.293,-69.390
1638241870753,2021-11-30T10.11.10.753,25.410,43.598,-14.085,-72.256
1638241870763,2021-11-30T10.11.10.763,25.420,36.280,-13.780,-79.146
1638241870773,2021-11-30T10.11.10.773,25.430,27.866,-13.963,-88.171
1638241870783,2021-11-30T10.11.10.783,25.440,20.122,-14.573,-96.890
1638241870793,2021-11-30T10.11.10.793,25.450,12.683,-15.427,-107.134
1638241870803,2021-11-30T10.11.10.803,25.460,4.756,-16.951,-121.829
1638241870813,2021-11-30T10.11.10.813,25.470,-1.280,-18.780,-134.329
1638241870823,2021-11-30T10.11.10.823,25.480,-2.195,-21.890,-143.598
1638241870833,2021-11-30T10.11.10.833,25.490,-4.451,-24.817,-151.524
1638241870843,2021-11-30T10.11.10.843,25.500,-4.939,-27.927,-158.049
1638241870853,2021-11-30T10.11.10.853,25.510,-2.073,-30.000,-165.366
1638241870863,2021-11-30T10.11.10.863,25.520,-2.073,-32.561,-175.000
1638241870873,2021-11-30T10.11.10.873,25.530,-5.976,-35.671,-188.537
1638241870883,2021-11-30T10.11.10.883,25.540,-9.451,-32.195,-201.890
1638241870893,2021-11-30T10.11.10.893,25.550,-6.037,-27.683,-213.110
1638241870903,2021-11-30T10.11.10.903,25.560,1.951,-25.244,-226.768
1638241870913,2021-11-30T10.11.10.913,25.570,10.000,-20.854,-238.476
1638241870923,2021-11-30T10.11.10.923,25.580,17.683,-12.012,-250.244
1638241870933,2021-11-30T10.11.10.933,25.590,33.476,-2.927,-266.402
1638241870943,2021-11-30T10.11.10.943,25.600,42.439,2.927,-275.732
1638241870953,2021-11-30T10.11.10.953,25.610,21.768,-2.439,-278.720
1638241870963,2021-11-30T10.11.10.963,25.620,-3.780,-20.244,-284.939
1638241870973,2021-11-30T10.11.10.973,25.630,-56.524,-37.866,-267.927
1638241870983,2021-11-30T10.11.10.983,25.640,-91.402,-31.768,-263.659
1638241870993,2021-11-30T10.11.10.993,25.650,-82.500,4.146,-245.122
1638241871003,2021-11-30T10.11.11.003,25.660,-74.207,21.524,-202.317
1638241871013,2021-11-30T10.11.11.013,25.670,-63.171,30.244,-175.488
1638241871023,2021-11-30T10.11.11.023,25.680,-30.183,27.561,-129.024
1638241871033,2021-11-30T10.11.11.033,25.690,36.341,-13.598,-92.317
1638241871043,2021-11-30T10.11.11.043,25.700,39.207,13.476,-76.890
1638241871053,2021-11-30T10.11.11.053,25.710,74.329,-6.707,-23.841
1638241871063,2021-11-30T10.11.11.063,25.720,68.720,-6.768,33.110
1638241871073,2021-11-30T10.11.11.073,25.730,19.878,-6.768,98.110
1638241871083,2021-11-30T10.11.11.083,25.740,-3.537,-8.293,128.110
1638241871093,2021-11-30T10.11.11.093,25.750,-12.378,-8.841,149.939
1638241871103,2021-11-30T10.11.11.103,25.760,-16.402,-10.854,173.720
1638241871113,2021-11-30T10.11.11.113,25.770,-17.744,-9.512,194.939
1638241871123,2021-11-30T10.11.11.123,25.780,-18.720,-7.378,217.622
1638241871133,2021-11-30T10.11.11.133,25.790,-23.415,-8.659,240.915
1638241871143,2021-11-30T10.11.11.143,25.800,-30.549,-11.585,262.500
1638241871153,2021-11-30T10.11.11.153,25.810,-35.122,-15.793,282.866
1638241871163,2021-11-30T10.11.11.163,25.820,-40.732,-18.049,300.915
1638241871173,2021-11-30T10.11.11.173,25.830,-47.561,-18.780,318.232
1638241871183,2021-11-30T10.11.11.183,25.840,-53.720,-19.878,334.634
1638241871193,2021-11-30T10.11.11.193,25.850,-61.098,-20.549,349.329
1638241871203,2021-11-30T10.11.11.203,25.860,-60.610,-22.317,364.756
1638241871213,2021-11-30T10.11.11.213,25.870,-52.195,-23.293,377.622
1638241871223,2021-11-30T10.11.11.223,25.880,-46.341,-21.646,387.805
1638241871233,2021-11-30T10.11.11.233,25.890,-34.390,-18.293,398.902
1638241871243,2021-11-30T10.11.11.243,25.900,-26.098,-14.146,409.146
1638241871253,2021-11-30T10.11.11.253,25.910,-28.902,-8.659,418.537
1638241871263,2021-11-30T10.11.11.263,25.920,-35.732,-2.988,424.207
1638241871273,2021-11-30T10.11.11.273,25.930,-41.341,2.439,425.488
1638241871283,2021-11-30T10.11.11.283,25.940,-51.890,6.585,426.463
1638241871293,2021-11-30T10.11.11.293,25.950,-62.805,9.146,425.671
1638241871303,2021-11-30T10.11.11.303,25.960,-64.085,8.780,412.927
1638241871313,2021-11-30T10.11.11.313,25.970,-44.756,-4.878,375.854
1638241871323,2021-11-30T10.11.11.323,25.980,26.829,-28.293,341.098
1638241871333,2021-11-30T10.11.11.333,25.990,32.195,-32.988,274.146
1638241871343,2021-11-30T10.11.11.343,26.000,50.976,-20.427,211.280
1638241871353,2021-11-30T10.11.11.353,26.010,82.439,-5.000,164.512
1638241871363,2021-11-30T10.11.11.363,26.020,117.439,-1.280,105.122
1638241871373,2021-11-30T10.11.11.373,26.030,134.085,-0.183,34.878
1638241871383,2021-11-30T10.11.11.383,26.040,110.000,4.756,-38.476
1638241871393,2021-11-30T10.11.11.393,26.050,64.329,12.927,-97.622
1638241871403,2021-11-30T10.11.11.403,26.060,-19.329,24.817,-152.622
1638241871413,2021-11-30T10.11.11.413,26.070,-123.476,30.854,-198.354
1638241871423,2021-11-30T10.11.11.423,26.080,-127.134,-14.695,-150.610
1638241871433,2021-11-30T10.11.11.433,26.090,-124.695,29.939,-54.573
1638241871443,2021-11-30T10.11.11.443,26.100,-115.549,70.305,-107.134
1638241871453,2021-11-30T10.11.11.453,26.110,-105.183,133.110,-216.463
1638241871463,2021-11-30T10.11.11.463,26.120,-54.573,106.768,-228.293
1638241871473,2021-11-30T10.11.11.473,26.130,-55.305,78.049,-198.476
1638241871483,2021-11-30T10.11.11.483,26.140,-29.329,19.268,-238.841
1638241871493,2021-11-30T10.11.11.493,26.150,-70.061,6.402,-198.720
1638241871503,2021-11-30T10.11.11.503,26.160,-106.646,68.476,-168.171
1638241871513,2021-11-30T10.11.11.513,26.170,-41.280,48.049,-151.707
1638241871523,2021-11-30T10.11.11.523,26.180,2.683,26.159,-134.024
1638241871533,2021-11-30T10.11.11.533,26.190,58.841,17.073,-114.939
1638241871543,2021-11-30T10.11.11.543,26.200,123.963,-2.195,-84.634
1638241871553,2021-11-30T10.11.11.553,26.210,131.951,-17.805,-57.927
1638241871563,2021-11-30T10.11.11.563,26.220,78.537,-7.317,-35.183
