timestamp (+0700),left-elapsed (s),x-axis (g)_x,y-axis (g)_x,z-axis (g)_x,right-elapsed (s),x-axis (g)_y,y-axis (g)_y,z-axis (g)_y
2021-11-30 10:11:20.402,35.06,1.266,-0.005,0.095,36.15,1.504,2.688,0.318
2021-11-30 10:11:20.408,35.06,1.266,-0.005,0.095,36.16,1.591,2.408,0.587
2021-11-30 10:11:20.412,35.07,1.237,-0.004,0.076,36.16,1.591,2.408,0.587
2021-11-30 10:11:20.418,35.07,1.237,-0.004,0.076,36.17,0.999,0.173,-0.14
2021-11-30 10:11:20.422,35.08,1.235,-0.035,0.049,36.17,0.999,0.173,-0.14
2021-11-30 10:11:20.428,35.08,1.235,-0.035,0.049,36.18,1.613,-3.864,-0.248
2021-11-30 10:11:20.432,35.09,1.287,-0.062,0.091,36.18,1.613,-3.864,-0.248
2021-11-30 10:11:20.438,35.09,1.287,-0.062,0.091,36.19,2.916,-0.975,0.909
2021-11-30 10:11:20.442,35.1,1.303,-0.025,0.157,36.19,2.916,-0.975,0.909
2021-11-30 10:11:20.448,35.1,1.303,-0.025,0.157,36.2,2.133,2.558,-0.653
2021-11-30 10:11:20.452,35.11,1.283,-0.029,0.145,36.2,2.133,2.558,-0.653
2021-11-30 10:11:20.458,35.11,1.283,-0.029,0.145,36.21,1.539,1.567,-1.913
2021-11-30 10:11:20.462,35.12,1.295,-0.031,0.118,36.21,1.539,1.567,-1.913
2021-11-30 10:11:20.468,35.12,1.295,-0.031,0.118,36.22,1.988,-0.272,-0.017
2021-11-30 10:11:20.472,35.13,1.333,-0.028,0.154,36.22,1.988,-0.272,-0.017
2021-11-30 10:11:20.478,35.13,1.333,-0.028,0.154,36.23,0.763,-0.887,0.861
2021-11-30 10:11:20.482,35.14,1.364,-0.005,0.223,36.23,0.763,-0.887,0.861
2021-11-30 10:11:20.488,35.14,1.364,-0.005,0.223,36.24,0.44,-0.056,0.417
2021-11-30 10:11:20.492,35.15,1.41,-0.041,0.246,36.24,0.44,-0.056,0.417
2021-11-30 10:11:20.498,35.15,1.41,-0.041,0.246,36.25,0.35,0.633,-0.496
2021-11-30 10:11:20.502,35.16,1.492,-0.099,0.214,36.25,0.35,0.633,-0.496
2021-11-30 10:11:20.508,35.16,1.492,-0.099,0.214,36.26,0.823,0.2,-0.318
2021-11-30 10:11:20.512,35.17,1.575,-0.191,0.255,36.26,0.823,0.2,-0.318
2021-11-30 10:11:20.518,35.17,1.575,-0.191,0.255,36.27,0.857,0.19,0.181
2021-11-30 10:11:20.522,35.18,1.662,-0.302,0.346,36.27,0.857,0.19,0.181
2021-11-30 10:11:20.528,35.18,1.662,-0.302,0.346,36.28,0.824,0.043,0.065
2021-11-30 10:11:20.532,35.19,1.703,-0.484,0.397,36.28,0.824,0.043,0.065
2021-11-30 10:11:20.538,35.19,1.703,-0.484,0.397,36.29,1.004,0.108,-0.001
2021-11-30 10:11:20.542,35.2,1.854,-0.543,0.414,36.29,1.004,0.108,-0.001
2021-11-30 10:11:20.548,35.2,1.854,-0.543,0.414,36.3,0.886,0.006,-0.002
2021-11-30 10:11:20.552,35.21,2.008,-0.696,0.475,36.3,0.886,0.006,-0.002
2021-11-30 10:11:20.558,35.21,2.008,-0.696,0.475,36.31,0.928,-0.106,-0.014
2021-11-30 10:11:20.562,35.22,2.125,-0.651,0.479,36.31,0.928,-0.106,-0.014
2021-11-30 10:11:20.568,35.22,2.125,-0.651,0.479,36.32,1.142,-0.142,-0.121
2021-11-30 10:11:20.572,35.23,2.061,-0.221,0.237,36.32,1.142,-0.142,-0.121
2021-11-30 10:11:20.578,35.23,2.061,-0.221,0.237,36.33,1.104,-0.123,-0.168
2021-11-30 10:11:20.582,35.24,1.958,-0.106,0.013,36.33,1.104,-0.123,-0.168
2021-11-30 10:11:20.588,35.24,1.958,-0.106,0.013,36.34,0.995,-0.118,-0.081
2021-11-30 10:11:20.592,35.25,2.134,0.333,-0.034,36.34,0.995,-0.118,-0.081
2021-11-30 10:11:20.598,35.25,2.134,0.333,-0.034,36.35,0.889,-0.089,-0.05
2021-11-30 10:11:20.602,35.26,2.022,0.834,0.196,36.35,0.889,-0.089,-0.05
2021-11-30 10:11:20.608,35.26,2.022,0.834,0.196,36.36,0.915,-0.051,-0.131
2021-11-30 10:11:20.612,35.27,1.742,0.604,0.413,36.36,0.915,-0.051,-0.131
2021-11-30 10:11:20.618,35.27,1.742,0.604,0.413,36.37,0.994,-0.037,-0.191
2021-11-30 10:11:20.622,35.28,1.58,0.207,0.412,36.37,0.994,-0.037,-0.191
2021-11-30 10:11:20.628,35.28,1.58,0.207,0.412,36.38,0.991,0.03,-0.201
2021-11-30 10:11:20.632,35.29,1.087,-0.188,0.528,36.38,0.991,0.03,-0.201
2021-11-30 10:11:20.638,35.29,1.087,-0.188,0.528,36.39,0.927,0.062,-0.184
2021-11-30 10:11:20.642,35.3,0.614,-1.179,0.196,36.39,0.927,0.062,-0.184
2021-11-30 10:11:20.648,35.3,0.614,-1.179,0.196,36.4,0.911,-0.011,-0.128
2021-11-30 10:11:20.652,35.31,0.586,-0.018,-0.04,36.4,0.911,-0.011,-0.128
2021-11-30 10:11:20.658,35.31,0.586,-0.018,-0.04,36.41,0.944,-0.081,-0.021
2021-11-30 10:11:20.662,35.32,0.209,0.596,0.459,36.41,0.944,-0.081,-0.021
2021-11-30 10:11:20.668,35.32,0.209,0.596,0.459,36.42,0.975,-0.095,0.029
2021-11-30 10:11:20.672,35.33,-0.01,0.021,0.246,36.42,0.975,-0.095,0.029
2021-11-30 10:11:20.678,35.33,-0.01,0.021,0.246,36.43,0.98,-0.091,-0.005
2021-11-30 10:11:20.682,35.34,0.254,-0.223,0.139,36.43,0.98,-0.091,-0.005
2021-11-30 10:11:20.688,35.34,0.254,-0.223,0.139,36.44,0.972,-0.063,-0.083
2021-11-30 10:11:20.692,35.35,0.128,-0.577,0.029,36.44,0.972,-0.063,-0.083
2021-11-30 10:11:20.698,35.35,0.128,-0.577,0.029,36.45,0.939,-0.024,-0.133
2021-11-30 10:11:20.702,35.36,0.157,-0.526,-0.179,36.45,0.939,-0.024,-0.133
2021-11-30 10:11:20.708,35.36,0.157,-0.526,-0.179,36.46,0.941,-0.037,-0.112
2021-11-30 10:11:20.712,35.37,0.114,-0.279,-0.251,36.46,0.941,-0.037,-0.112
2021-11-30 10:11:20.718,35.37,0.114,-0.279,-0.251,36.47,0.964,-0.035,-0.058
2021-11-30 10:11:20.722,35.38,-0.035,-0.106,-0.267,36.47,0.964,-0.035,-0.058
2021-11-30 10:11:20.728,35.38,-0.035,-0.106,-0.267,36.48,0.946,-0.01,-0.006
2021-11-30 10:11:20.732,35.39,-0.076,-0.077,-0.232,36.48,0.946,-0.01,-0.006
2021-11-30 10:11:20.738,35.39,-0.076,-0.077,-0.232,36.49,0.953,0.038,-0.002
2021-11-30 10:11:20.742,35.4,0.035,-0.122,-0.164,36.49,0.953,0.038,-0.002
2021-11-30 10:11:20.748,35.4,0.035,-0.122,-0.164,36.5,0.961,0.036,-0.026
2021-11-30 10:11:20.752,35.41,0.173,-0.12,-0.059,36.5,0.961,0.036,-0.026
2021-11-30 10:11:20.758,35.41,0.173,-0.12,-0.059,36.51,0.991,-0.009,-0.042
2021-11-30 10:11:20.762,35.42,0.273,-0.123,-0.026,36.51,0.991,-0.009,-0.042
2021-11-30 10:11:20.768,35.42,0.273,-0.123,-0.026,36.52,1.013,0.111,-0.05
2021-11-30 10:11:20.772,35.43,0.292,-0.125,0.013,36.52,1.013,0.111,-0.05
2021-11-30 10:11:20.778,35.43,0.292,-0.125,0.013,36.53,1.024,0.095,-0.075
2021-11-30 10:11:20.782,35.44,0.347,-0.041,-0.061,36.53,1.024,0.095,-0.075
2021-11-30 10:11:20.788,35.44,0.347,-0.041,-0.061,36.54,1.06,0.083,-0.062
2021-11-30 10:11:20.792,35.45,0.443,-0.066,-0.057,36.54,1.06,0.083,-0.062
2021-11-30 10:11:20.798,35.45,0.443,-0.066,-0.057,36.55,1.062,0.138,-0.041
2021-11-30 10:11:20.802,35.46,0.588,-0.022,-0.053,36.55,1.062,0.138,-0.041
2021-11-30 10:11:20.808,35.46,0.588,-0.022,-0.053,36.56,1.13,0.085,-0.006
2021-11-30 10:11:20.812,35.47,0.691,0.005,-0.037,36.56,1.13,0.085,-0.006
2021-11-30 10:11:20.818,35.47,0.691,0.005,-0.037,36.57,1.183,0.086,0.061
2021-11-30 10:11:20.822,35.48,0.805,0.039,-0.026,36.57,1.183,0.086,0.061
2021-11-30 10:11:20.828,35.48,0.805,0.039,-0.026,36.58,1.177,0.03,0.08
2021-11-30 10:11:20.832,35.49,0.955,0.046,-0.059,36.58,1.177,0.03,0.08
2021-11-30 10:11:20.838,35.49,0.955,0.046,-0.059,36.59,1.173,-0.054,0.125
2021-11-30 10:11:20.842,35.5,1.083,0.091,-0.062,36.59,1.173,-0.054,0.125
2021-11-30 10:11:20.848,35.5,1.083,0.091,-0.062,36.6,1.171,-0.141,0.185
2021-11-30 10:11:20.852,35.51,1.117,0.038,-0.096,36.6,1.171,-0.141,0.185
2021-11-30 10:11:20.858,35.51,1.117,0.038,-0.096,36.61,1.173,-0.147,0.183
2021-11-30 10:11:20.862,35.52,1.209,0.004,-0.161,36.61,1.173,-0.147,0.183
2021-11-30 10:11:20.868,35.52,1.209,0.004,-0.161,36.62,1.213,-0.137,0.132
2021-11-30 10:11:20.872,35.53,1.378,0.049,-0.201,36.62,1.213,-0.137,0.132
2021-11-30 10:11:20.878,35.53,1.378,0.049,-0.201,36.63,1.252,-0.023,0.064
2021-11-30 10:11:20.882,35.54,1.527,0.021,-0.233,36.63,1.252,-0.023,0.064
2021-11-30 10:11:20.888,35.54,1.527,0.021,-0.233,36.64,1.325,0.016,-0.06
2021-11-30 10:11:20.892,35.55,1.714,0.018,-0.241,36.64,1.325,0.016,-0.06
2021-11-30 10:11:20.898,35.55,1.714,0.018,-0.241,36.65,1.389,0.053,-0.114
2021-11-30 10:11:20.902,35.56,1.904,0.101,-0.156,36.65,1.389,0.053,-0.114
2021-11-30 10:11:20.908,35.56,1.904,0.101,-0.156,36.66,1.375,0.065,-0.084
2021-11-30 10:11:20.912,35.57,2.116,0.325,-0.048,36.66,1.375,0.065,-0.084
2021-11-30 10:11:20.918,35.57,2.116,0.325,-0.048,36.67,1.431,-0.004,-0.053
2021-11-30 10:11:20.922,35.58,2.295,0.547,0.084,36.67,1.431,-0.004,-0.053
2021-11-30 10:11:20.928,35.58,2.295,0.547,0.084,36.68,1.44,-0.067,-0.087
2021-11-30 10:11:20.932,35.59,2.392,0.724,0.175,36.68,1.44,-0.067,-0.087
2021-11-30 10:11:20.938,35.59,2.392,0.724,0.175,36.69,1.497,-0.118,-0.139
2021-11-30 10:11:20.942,35.6,2.495,0.804,0.077,36.69,1.497,-0.118,-0.139
2021-11-30 10:11:20.948,35.6,2.495,0.804,0.077,36.7,1.502,-0.137,-0.202
2021-11-30 10:11:20.952,35.61,2.736,0.639,-0.203,36.7,1.502,-0.137,-0.202
2021-11-30 10:11:20.958,35.61,2.736,0.639,-0.203,36.71,1.544,-0.24,-0.249
2021-11-30 10:11:20.962,35.62,2.563,1.144,-0.258,36.71,1.544,-0.24,-0.249
2021-11-30 10:11:20.968,35.62,2.563,1.144,-0.258,36.72,1.595,-0.343,-0.309
2021-11-30 10:11:20.972,35.63,1.863,1.708,-0.5,36.72,1.595,-0.343,-0.309
2021-11-30 10:11:20.978,35.63,1.863,1.708,-0.5,36.73,1.626,-0.438,-0.431
2021-11-30 10:11:20.982,35.64,1.77,1.56,-0.415,36.73,1.626,-0.438,-0.431
2021-11-30 10:11:20.988,35.64,1.77,1.56,-0.415,36.74,1.674,-0.491,-0.538
2021-11-30 10:11:20.992,35.65,1.692,1.531,-0.24,36.74,1.674,-0.491,-0.538
2021-11-30 10:11:20.998,35.65,1.692,1.531,-0.24,36.75,1.821,-0.557,-0.636
2021-11-30 10:11:21.002,35.66,1.563,1.569,-0.316,36.75,1.821,-0.557,-0.636
2021-11-30 10:11:21.008,35.66,1.563,1.569,-0.316,36.76,2.066,-0.363,-0.567
2021-11-30 10:11:21.012,35.67,1.351,1.491,-0.579,36.76,2.066,-0.363,-0.567
2021-11-30 10:11:21.018,35.67,1.351,1.491,-0.579,36.77,2.278,0.187,-0.366
2021-11-30 10:11:21.022,35.68,1.283,1.509,-0.657,36.77,2.278,0.187,-0.366
2021-11-30 10:11:21.028,35.68,1.283,1.509,-0.657,36.78,2.376,0.331,-0.425
2021-11-30 10:11:21.032,35.69,1.353,1.604,-0.51,36.78,2.376,0.331,-0.425
2021-11-30 10:11:21.038,35.69,1.353,1.604,-0.51,36.79,2.237,0.446,-0.552
2021-11-30 10:11:21.042,35.7,1.354,1.071,0.032,36.79,2.237,0.446,-0.552
2021-11-30 10:11:21.048,35.7,1.354,1.071,0.032,36.8,1.89,0.246,-0.673
2021-11-30 10:11:21.052,35.71,0.793,-1.707,0.651,36.8,1.89,0.246,-0.673
2021-11-30 10:11:21.058,35.71,0.793,-1.707,0.651,36.81,1.519,-0.125,-0.721
2021-11-30 10:11:21.062,35.72,0.734,-4.334,0.503,36.81,1.519,-0.125,-0.721
2021-11-30 10:11:21.068,35.72,0.734,-4.334,0.503,36.82,1.146,-0.084,-0.655
2021-11-30 10:11:21.072,35.73,1.77,-1.094,0.549,36.82,1.146,-0.084,-0.655
2021-11-30 10:11:21.078,35.73,1.77,-1.094,0.549,36.83,0.749,-0.674,-0.621
2021-11-30 10:11:21.082,35.74,2.185,2.208,1.021,36.83,0.749,-0.674,-0.621
2021-11-30 10:11:21.088,35.74,2.185,2.208,1.021,36.84,0.544,-0.599,-0.173
2021-11-30 10:11:21.092,35.75,3.213,2.352,0.373,36.84,0.544,-0.599,-0.173
2021-11-30 10:11:21.098,35.75,3.213,2.352,0.373,36.85,0.568,1.594,0.103
2021-11-30 10:11:21.102,35.76,1.863,-1.056,-1.017,36.85,0.568,1.594,0.103
2021-11-30 10:11:21.108,35.76,1.863,-1.056,-1.017,36.86,0.379,0.203,-0.09
2021-11-30 10:11:21.112,35.77,0.896,-1.073,-0.474,36.86,0.379,0.203,-0.09
2021-11-30 10:11:21.118,35.77,0.896,-1.073,-0.474,36.87,0.016,-1.003,0.185
2021-11-30 10:11:21.122,35.78,0.266,0.374,0.845,36.87,0.016,-1.003,0.185
2021-11-30 10:11:21.128,35.78,0.266,0.374,0.845,36.88,0.166,-1.028,0.26
2021-11-30 10:11:21.132,35.79,0.071,0.288,0.87,36.88,0.166,-1.028,0.26
2021-11-30 10:11:21.138,35.79,0.071,0.288,0.87,36.89,0.16,-0.874,0.232
2021-11-30 10:11:21.142,35.8,0.748,0.013,0.27,36.89,0.16,-0.874,0.232
2021-11-30 10:11:21.148,35.8,0.748,0.013,0.27,36.9,0.015,-0.664,0.312
2021-11-30 10:11:21.152,35.81,1.11,0.003,0.107,36.9,0.015,-0.664,0.312
2021-11-30 10:11:21.158,35.81,1.11,0.003,0.107,36.91,-0.036,-0.348,0.268
2021-11-30 10:11:21.162,35.82,1.118,-0.016,0.205,36.91,-0.036,-0.348,0.268
2021-11-30 10:11:21.168,35.82,1.118,-0.016,0.205,36.92,0.006,-0.203,0.104
2021-11-30 10:11:21.172,35.83,1.142,0.017,0.206,36.92,0.006,-0.203,0.104
2021-11-30 10:11:21.178,35.83,1.142,0.017,0.206,36.93,0.027,-0.231,0.028
2021-11-30 10:11:21.182,35.84,0.998,-0.052,0.3,36.93,0.027,-0.231,0.028
2021-11-30 10:11:21.188,35.84,0.998,-0.052,0.3,36.94,0.083,-0.249,-0.003
2021-11-30 10:11:21.192,35.85,0.976,-0.075,0.337,36.94,0.083,-0.249,-0.003
2021-11-30 10:11:21.198,35.85,0.976,-0.075,0.337,36.95,0.129,-0.24,-0.065
2021-11-30 10:11:21.202,35.86,0.985,-0.112,0.29,36.95,0.129,-0.24,-0.065
2021-11-30 10:11:21.208,35.86,0.985,-0.112,0.29,36.96,0.164,-0.233,-0.104
2021-11-30 10:11:21.212,35.87,0.991,-0.113,0.236,36.96,0.164,-0.233,-0.104
2021-11-30 10:11:21.218,35.87,0.991,-0.113,0.236,36.97,0.269,-0.249,-0.083
2021-11-30 10:11:21.222,35.88,1.013,-0.109,0.236,36.97,0.269,-0.249,-0.083
2021-11-30 10:11:21.228,35.88,1.013,-0.109,0.236,36.98,0.435,-0.139,-0.041
2021-11-30 10:11:21.232,35.89,1.036,-0.125,0.273,36.98,0.435,-0.139,-0.041
2021-11-30 10:11:21.238,35.89,1.036,-0.125,0.273,36.99,0.506,-0.164,-0.041
2021-11-30 10:11:21.242,35.9,1.023,-0.104,0.353,36.99,0.506,-0.164,-0.041
2021-11-30 10:11:21.248,35.9,1.023,-0.104,0.353,37.0,0.642,-0.164,-0.012
2021-11-30 10:11:21.252,35.91,0.988,-0.074,0.367,37.0,0.642,-0.164,-0.012
2021-11-30 10:11:21.258,35.91,0.988,-0.074,0.367,37.01,0.766,-0.187,0.002
2021-11-30 10:11:21.262,35.92,0.967,-0.083,0.331,37.01,0.766,-0.187,0.002
2021-11-30 10:11:21.268,35.92,0.967,-0.083,0.331,37.02,0.896,-0.196,0.005
2021-11-30 10:11:21.272,35.93,0.967,-0.125,0.326,37.02,0.896,-0.196,0.005
2021-11-30 10:11:21.278,35.93,0.967,-0.125,0.326,37.03,1.006,-0.063,0.009
2021-11-30 10:11:21.282,35.94,0.977,-0.141,0.327,37.03,1.006,-0.063,0.009
2021-11-30 10:11:21.288,35.94,0.977,-0.141,0.327,37.04,1.043,-0.097,0.012
2021-11-30 10:11:21.292,35.95,0.971,-0.145,0.32,37.04,1.043,-0.097,0.012
2021-11-30 10:11:21.298,35.95,0.971,-0.145,0.32,37.05,1.09,0.007,0.059
2021-11-30 10:11:21.302,35.96,0.969,-0.126,0.323,37.05,1.09,0.007,0.059
2021-11-30 10:11:21.308,35.96,0.969,-0.126,0.323,37.06,1.126,0.042,0.097
2021-11-30 10:11:21.312,35.97,0.959,-0.108,0.316,37.06,1.126,0.042,0.097
2021-11-30 10:11:21.318,35.97,0.959,-0.108,0.316,37.07,1.234,0.049,0.098
2021-11-30 10:11:21.322,35.98,0.965,-0.102,0.293,37.07,1.234,0.049,0.098
2021-11-30 10:11:21.328,35.98,0.965,-0.102,0.293,37.08,1.416,0.014,0.062
2021-11-30 10:11:21.332,35.99,0.98,-0.115,0.276,37.08,1.416,0.014,0.062
2021-11-30 10:11:21.338,35.99,0.98,-0.115,0.276,37.09,1.622,-0.024,-0.014
2021-11-30 10:11:21.342,36.0,0.994,-0.131,0.267,37.09,1.622,-0.024,-0.014
2021-11-30 10:11:21.348,36.0,0.994,-0.131,0.267,37.1,1.835,0.031,-0.046
2021-11-30 10:11:21.352,36.01,0.989,-0.127,0.274,37.1,1.835,0.031,-0.046
2021-11-30 10:11:21.358,36.01,0.989,-0.127,0.274,37.11,2.044,0.209,-0.058
2021-11-30 10:11:21.362,36.02,0.977,-0.107,0.281,37.11,2.044,0.209,-0.058
2021-11-30 10:11:21.368,36.02,0.977,-0.107,0.281,37.12,2.228,0.417,-0.132
2021-11-30 10:11:21.372,36.03,0.974,-0.107,0.286,37.12,2.228,0.417,-0.132
2021-11-30 10:11:21.378,36.03,0.974,-0.107,0.286,37.13,2.347,0.48,-0.204
2021-11-30 10:11:21.382,36.04,0.987,-0.108,0.268,37.13,2.347,0.48,-0.204
2021-11-30 10:11:21.388,36.04,0.987,-0.108,0.268,37.14,2.506,0.671,-0.235
2021-11-30 10:11:21.392,36.05,0.989,-0.102,0.255,37.14,2.506,0.671,-0.235
2021-11-30 10:11:21.398,36.05,0.989,-0.102,0.255,37.15,2.688,1.049,-0.184
2021-11-30 10:11:21.402,36.06,0.994,-0.092,0.259,37.15,2.688,1.049,-0.184
2021-11-30 10:11:21.408,36.06,0.994,-0.092,0.259,37.16,3.033,1.506,0.18
2021-11-30 10:11:21.412,36.07,0.993,-0.082,0.259,37.16,3.033,1.506,0.18
2021-11-30 10:11:21.418,36.07,0.993,-0.082,0.259,37.17,2.082,2.25,0.485
2021-11-30 10:11:21.422,36.08,0.989,-0.076,0.25,37.17,2.082,2.25,0.485
2021-11-30 10:11:21.428,36.08,0.989,-0.076,0.25,37.18,1.988,2.335,0.318
2021-11-30 10:11:21.432,36.09,0.99,-0.064,0.24,37.18,1.988,2.335,0.318
2021-11-30 10:11:21.438,36.09,0.99,-0.064,0.24,37.19,1.689,2.51,-0.204
2021-11-30 10:11:21.442,36.1,0.995,-0.052,0.238,37.19,1.689,2.51,-0.204
2021-11-30 10:11:21.448,36.1,0.995,-0.052,0.238,37.2,1.502,2.685,-0.062
2021-11-30 10:11:21.452,36.11,0.997,-0.042,0.247,37.2,1.502,2.685,-0.062
2021-11-30 10:11:21.458,36.11,0.997,-0.042,0.247,37.21,1.477,2.67,0.368
2021-11-30 10:11:21.462,36.12,1.004,-0.025,0.25,37.21,1.477,2.67,0.368
2021-11-30 10:11:21.468,36.12,1.004,-0.025,0.25,37.22,1.5,2.375,0.56
2021-11-30 10:11:21.472,36.13,1.002,-0.015,0.241,37.22,1.5,2.375,0.56
2021-11-30 10:11:21.478,36.13,1.002,-0.015,0.241,37.23,1.339,1.694,0.545
2021-11-30 10:11:21.482,36.14,1.001,-0.013,0.25,37.23,1.339,1.694,0.545
2021-11-30 10:11:21.488,36.14,1.001,-0.013,0.25,37.24,0.622,-0.535,-0.145
2021-11-30 10:11:21.492,36.15,1.002,-0.013,0.253,37.24,0.622,-0.535,-0.145
2021-11-30 10:11:21.498,36.15,1.002,-0.013,0.253,37.25,0.927,-4.524,0.441
2021-11-30 10:11:21.502,36.16,1.0,-0.01,0.261,37.25,0.927,-4.524,0.441
2021-11-30 10:11:21.508,36.16,1.0,-0.01,0.261,37.26,2.027,-2.139,1.127
2021-11-30 10:11:21.512,36.17,1.009,-0.017,0.269,37.26,2.027,-2.139,1.127
2021-11-30 10:11:21.518,36.17,1.009,-0.017,0.269,37.27,2.075,1.892,-0.166
2021-11-30 10:11:21.522,36.18,1.018,-0.016,0.274,37.27,2.075,1.892,-0.166
2021-11-30 10:11:21.528,36.18,1.018,-0.016,0.274,37.28,1.69,1.876,-1.757
2021-11-30 10:11:21.532,36.19,1.016,-0.014,0.275,37.28,1.69,1.876,-1.757
2021-11-30 10:11:21.538,36.19,1.016,-0.014,0.275,37.29,2.439,1.534,-1.17
2021-11-30 10:11:21.542,36.2,1.022,-0.017,0.281,37.29,2.439,1.534,-1.17
2021-11-30 10:11:21.548,36.2,1.022,-0.017,0.281,37.3,2.125,-0.425,0.442
2021-11-30 10:11:21.552,36.21,1.03,-0.018,0.287,37.3,2.125,-0.425,0.442
2021-11-30 10:11:21.558,36.21,1.03,-0.018,0.287,37.31,0.602,-0.316,0.981
2021-11-30 10:11:21.562,36.22,1.026,-0.009,0.302,37.31,0.602,-0.316,0.981
2021-11-30 10:11:21.568,36.22,1.026,-0.009,0.302,37.32,-0.044,0.704,0.019
2021-11-30 10:11:21.572,36.23,1.026,-0.005,0.312,37.32,-0.044,0.704,0.019
2021-11-30 10:11:21.578,36.23,1.026,-0.005,0.312,37.33,0.634,0.277,-0.645
2021-11-30 10:11:21.582,36.24,1.03,0.007,0.359,37.33,0.634,0.277,-0.645
2021-11-30 10:11:21.588,36.24,1.03,0.007,0.359,37.34,0.746,0.209,-0.295
2021-11-30 10:11:21.592,36.25,1.036,0.005,0.358,37.34,0.746,0.209,-0.295
2021-11-30 10:11:21.598,36.25,1.036,0.005,0.358,37.35,0.752,-0.245,0.129
2021-11-30 10:11:21.602,36.26,1.05,0.003,0.353,37.35,0.752,-0.245,0.129
2021-11-30 10:11:21.608,36.26,1.05,0.003,0.353,37.36,1.087,0.005,0.197
2021-11-30 10:11:21.612,36.27,1.064,0.0,0.352,37.36,1.087,0.005,0.197
2021-11-30 10:11:21.618,36.27,1.064,0.0,0.352,37.37,1.122,0.018,0.008
2021-11-30 10:11:21.622,36.28,1.101,-0.002,0.344,37.37,1.122,0.018,0.008
2021-11-30 10:11:21.628,36.28,1.101,-0.002,0.344,37.38,1.014,-0.022,-0.141
2021-11-30 10:11:21.632,36.29,1.122,-0.004,0.345,37.38,1.014,-0.022,-0.141
2021-11-30 10:11:21.638,36.29,1.122,-0.004,0.345,37.39,0.925,-0.12,-0.181
2021-11-30 10:11:21.642,36.3,1.109,0.013,0.315,37.39,0.925,-0.12,-0.181
2021-11-30 10:11:21.648,36.3,1.109,0.013,0.315,37.4,0.965,-0.198,-0.093
2021-11-30 10:11:21.652,36.31,1.092,0.023,0.316,37.4,0.965,-0.198,-0.093
2021-11-30 10:11:21.658,36.31,1.092,0.023,0.316,37.41,0.987,-0.148,-0.023
2021-11-30 10:11:21.662,36.32,1.1,0.016,0.33,37.41,0.987,-0.148,-0.023
2021-11-30 10:11:21.668,36.32,1.1,0.016,0.33,37.42,0.991,-0.079,-0.044
2021-11-30 10:11:21.672,36.33,1.117,0.01,0.32,37.42,0.991,-0.079,-0.044
2021-11-30 10:11:21.678,36.33,1.117,0.01,0.32,37.43,0.923,-0.07,-0.092
2021-11-30 10:11:21.682,36.34,1.119,0.013,0.313,37.43,0.923,-0.07,-0.092
2021-11-30 10:11:21.688,36.34,1.119,0.013,0.313,37.44,0.946,-0.058,-0.107
2021-11-30 10:11:21.692,36.35,1.12,0.028,0.297,37.44,0.946,-0.058,-0.107
2021-11-30 10:11:21.698,36.35,1.12,0.028,0.297,37.45,0.995,0.01,-0.122
2021-11-30 10:11:21.702,36.36,1.121,0.019,0.266,37.45,0.995,0.01,-0.122
2021-11-30 10:11:21.708,36.36,1.121,0.019,0.266,37.46,0.955,0.071,-0.134
2021-11-30 10:11:21.712,36.37,1.121,-0.003,0.249,37.46,0.955,0.071,-0.134
2021-11-30 10:11:21.718,36.37,1.121,-0.003,0.249,37.47,0.936,0.031,-0.125
2021-11-30 10:11:21.722,36.38,1.146,0.025,0.23,37.47,0.936,0.031,-0.125
2021-11-30 10:11:21.728,36.38,1.146,0.025,0.23,37.48,0.935,-0.035,-0.048
2021-11-30 10:11:21.732,36.39,1.16,0.018,0.228,37.48,0.935,-0.035,-0.048
2021-11-30 10:11:21.738,36.39,1.16,0.018,0.228,37.49,0.929,-0.073,0.0
2021-11-30 10:11:21.742,36.4,1.195,0.011,0.25,37.49,0.929,-0.073,0.0
2021-11-30 10:11:21.748,36.4,1.195,0.011,0.25,37.5,0.966,-0.071,-0.013
2021-11-30 10:11:21.752,36.41,1.267,-0.022,0.286,37.5,0.966,-0.071,-0.013
2021-11-30 10:11:21.758,36.41,1.267,-0.022,0.286,37.51,0.971,-0.085,-0.038
2021-11-30 10:11:21.762,36.42,1.378,-0.14,0.355,37.51,0.971,-0.085,-0.038
2021-11-30 10:11:21.768,36.42,1.378,-0.14,0.355,37.52,0.96,-0.091,-0.07
2021-11-30 10:11:21.772,36.43,1.587,-0.291,0.432,37.52,0.96,-0.091,-0.07
2021-11-30 10:11:21.778,36.43,1.587,-0.291,0.432,37.53,0.959,-0.054,-0.083
2021-11-30 10:11:21.782,36.44,1.735,-0.343,0.61,37.53,0.959,-0.054,-0.083
2021-11-30 10:11:21.788,36.44,1.735,-0.343,0.61,37.54,0.934,-0.033,-0.068
2021-11-30 10:11:21.792,36.45,1.678,-0.254,0.74,37.54,0.934,-0.033,-0.068
2021-11-30 10:11:21.798,36.45,1.678,-0.254,0.74,37.55,0.928,-0.046,-0.054
2021-11-30 10:11:21.802,36.46,1.629,-0.278,0.563,37.55,0.928,-0.046,-0.054
2021-11-30 10:11:21.808,36.46,1.629,-0.278,0.563,37.56,0.939,-0.061,-0.019
