timestamp (+0700),left-elapsed (s),left-x-axis (deg/s),left-y-axis (deg/s),left-z-axis (deg/s),right-elapsed (s),right-x-axis (deg/s),right-y-axis (deg/s),right-z-axis (deg/s)
2021-12-16 13:10:44.918,16.37,3.11,1.037,1.585,16.91,-56.098,1.707,-100.244
2021-12-16 13:10:44.923,16.37,3.11,1.037,1.585,16.92,-66.524,6.951,-113.902
2021-12-16 13:10:44.928,16.38,3.78,-0.488,1.768,16.92,-66.524,6.951,-113.902
2021-12-16 13:10:44.933,16.38,3.78,-0.488,1.768,16.93,-63.232,12.805,-134.695
2021-12-16 13:10:44.938,16.39,4.024,-2.5,2.012,16.93,-63.232,12.805,-134.695
2021-12-16 13:10:44.943,16.39,4.024,-2.5,2.012,16.94,-43.354,14.39,-146.829
2021-12-16 13:10:44.948,16.4,5.061,-4.756,1.951,16.94,-43.354,14.39,-146.829
2021-12-16 13:10:44.953,16.4,5.061,-4.756,1.951,16.95,-13.659,14.024,-151.585
2021-12-16 13:10:44.958,16.41,6.463,-6.646,1.646,16.95,-13.659,14.024,-151.585
2021-12-16 13:10:44.963,16.41,6.463,-6.646,1.646,16.96,-8.293,17.317,-152.134
2021-12-16 13:10:44.968,16.42,8.354,-8.11,2.317,16.96,-8.293,17.317,-152.134
2021-12-16 13:10:44.973,16.42,8.354,-8.11,2.317,16.97,-20.305,20.976,-143.78
2021-12-16 13:10:44.978,16.43,10.488,-8.415,2.988,16.97,-20.305,20.976,-143.78
2021-12-16 13:10:44.983,16.43,10.488,-8.415,2.988,16.98,-33.232,24.634,-138.659
2021-12-16 13:10:44.988,16.44,11.829,-8.598,3.537,16.98,-33.232,24.634,-138.659
2021-12-16 13:10:44.993,16.44,11.829,-8.598,3.537,16.99,-43.841,20.854,-133.72
2021-12-16 13:10:44.998,16.45,14.695,-9.634,4.634,16.99,-43.841,20.854,-133.72
2021-12-16 13:10:45.003,16.45,14.695,-9.634,4.634,17.0,-44.817,13.659,-131.159
2021-12-16 13:10:45.008,16.46,17.256,-10.244,4.695,17.0,-44.817,13.659,-131.159
2021-12-16 13:10:45.013,16.46,17.256,-10.244,4.695,17.01,-42.744,9.146,-133.11
2021-12-16 13:10:45.018,16.47,18.78,-10.061,4.756,17.01,-42.744,9.146,-133.11
2021-12-16 13:10:45.023,16.47,18.78,-10.061,4.756,17.02,-45.549,6.585,-128.11
2021-12-16 13:10:45.028,16.48,18.841,-9.207,4.939,17.02,-45.549,6.585,-128.11
2021-12-16 13:10:45.033,16.48,18.841,-9.207,4.939,17.03,-52.988,4.756,-115.427
2021-12-16 13:10:45.038,16.49,18.171,-8.537,4.756,17.03,-52.988,4.756,-115.427
2021-12-16 13:10:45.043,16.49,18.171,-8.537,4.756,17.04,-60.122,3.78,-105.732
2021-12-16 13:10:45.048,16.5,17.317,-8.049,4.146,17.04,-60.122,3.78,-105.732
2021-12-16 13:10:45.053,16.5,17.317,-8.049,4.146,17.05,-65.183,3.232,-94.573
2021-12-16 13:10:45.058,16.51,15.793,-7.866,3.049,17.05,-65.183,3.232,-94.573
2021-12-16 13:10:45.063,16.51,15.793,-7.866,3.049,17.06,-70.122,3.78,-78.537
2021-12-16 13:10:45.068,16.52,14.024,-7.683,1.89,17.06,-70.122,3.78,-78.537
2021-12-16 13:10:45.073,16.52,14.024,-7.683,1.89,17.07,-74.695,6.524,-60.122
2021-12-16 13:10:45.078,16.53,12.805,-7.378,0.793,17.07,-74.695,6.524,-60.122
2021-12-16 13:10:45.083,16.53,12.805,-7.378,0.793,17.08,-76.768,-1.402,-38.049
2021-12-16 13:10:45.088,16.54,12.683,-7.134,-0.122,17.08,-76.768,-1.402,-38.049
2021-12-16 13:10:45.093,16.54,12.683,-7.134,-0.122,17.09,-102.012,3.963,-10.732
2021-12-16 13:10:45.098,16.55,13.232,-7.195,-1.037,17.09,-102.012,3.963,-10.732
2021-12-16 13:10:45.103,16.55,13.232,-7.195,-1.037,17.1,-121.28,19.146,18.11
2021-12-16 13:10:45.108,16.56,13.476,-6.951,-1.951,17.1,-121.28,19.146,18.11
2021-12-16 13:10:45.113,16.56,13.476,-6.951,-1.951,17.11,-116.585,19.024,43.659
2021-12-16 13:10:45.118,16.57,13.841,-6.707,-2.805,17.11,-116.585,19.024,43.659
2021-12-16 13:10:45.123,16.57,13.841,-6.707,-2.805,17.12,-111.829,19.024,61.707
2021-12-16 13:10:45.128,16.58,13.841,-6.402,-3.902,17.12,-111.829,19.024,61.707
2021-12-16 13:10:45.133,16.58,13.841,-6.402,-3.902,17.13,-95.122,14.939,75.183
2021-12-16 13:10:45.138,16.59,14.451,-6.707,-5.244,17.13,-95.122,14.939,75.183
2021-12-16 13:10:45.143,16.59,14.451,-6.707,-5.244,17.14,-68.902,7.195,89.634
2021-12-16 13:10:45.148,16.6,15.549,-6.402,-5.61,17.14,-68.902,7.195,89.634
2021-12-16 13:10:45.153,16.6,15.549,-6.402,-5.61,17.15,-47.256,4.451,107.683
2021-12-16 13:10:45.158,16.61,15.244,-6.037,-5.732,17.15,-47.256,4.451,107.683
2021-12-16 13:10:45.163,16.61,15.244,-6.037,-5.732,17.16,-29.817,3.72,127.5
2021-12-16 13:10:45.168,16.62,14.207,-5.671,-6.098,17.16,-29.817,3.72,127.5
2021-12-16 13:10:45.173,16.62,14.207,-5.671,-6.098,17.17,-14.817,-2.256,146.28
2021-12-16 13:10:45.178,16.63,12.744,-5.427,-6.402,17.17,-14.817,-2.256,146.28
2021-12-16 13:10:45.183,16.63,12.744,-5.427,-6.402,17.18,0.0,-5.976,162.988
2021-12-16 13:10:45.188,16.64,11.402,-5.183,-6.402,17.18,0.0,-5.976,162.988
2021-12-16 13:10:45.193,16.64,11.402,-5.183,-6.402,17.19,15.671,-7.622,175.488
2021-12-16 13:10:45.198,16.65,9.451,-4.756,-6.28,17.19,15.671,-7.622,175.488
2021-12-16 13:10:45.203,16.65,9.451,-4.756,-6.28,17.2,37.622,-10.732,184.268
2021-12-16 13:10:45.208,16.66,7.622,-4.207,-5.732,17.2,37.622,-10.732,184.268
2021-12-16 13:10:45.213,16.66,7.622,-4.207,-5.732,17.21,64.878,-14.634,189.634
2021-12-16 13:10:45.218,16.67,6.463,-4.024,-5.122,17.21,64.878,-14.634,189.634
2021-12-16 13:10:45.223,16.67,6.463,-4.024,-5.122,17.22,91.341,-17.317,192.927
2021-12-16 13:10:45.228,16.68,5.549,-4.146,-4.634,17.22,91.341,-17.317,192.927
2021-12-16 13:10:45.233,16.68,5.549,-4.146,-4.634,17.23,113.049,-17.378,195.183
2021-12-16 13:10:45.238,16.69,5.549,-4.146,-3.963,17.23,113.049,-17.378,195.183
2021-12-16 13:10:45.243,16.69,5.549,-4.146,-3.963,17.24,131.037,-15.976,197.256
2021-12-16 13:10:45.248,16.7,6.463,-4.085,-3.293,17.24,131.037,-15.976,197.256
2021-12-16 13:10:45.253,16.7,6.463,-4.085,-3.293,17.25,141.951,-11.89,199.207
2021-12-16 13:10:45.258,16.71,7.256,-4.146,-2.5,17.25,141.951,-11.89,199.207
2021-12-16 13:10:45.263,16.71,7.256,-4.146,-2.5,17.26,148.902,-6.89,201.22
2021-12-16 13:10:45.268,16.72,7.5,-4.085,-1.829,17.26,148.902,-6.89,201.22
2021-12-16 13:10:45.273,16.72,7.5,-4.085,-1.829,17.27,156.463,-1.829,201.159
2021-12-16 13:10:45.278,16.73,8.11,-4.329,-1.768,17.27,156.463,-1.829,201.159
2021-12-16 13:10:45.283,16.73,8.11,-4.329,-1.768,17.28,162.134,3.902,197.012
2021-12-16 13:10:45.288,16.74,8.78,-4.634,-1.951,17.28,162.134,3.902,197.012
2021-12-16 13:10:45.293,16.74,8.78,-4.634,-1.951,17.29,166.098,7.195,189.451
2021-12-16 13:10:45.298,16.75,9.512,-4.695,-1.829,17.29,166.098,7.195,189.451
2021-12-16 13:10:45.303,16.75,9.512,-4.695,-1.829,17.3,167.683,7.622,180.183
2021-12-16 13:10:45.308,16.76,10.427,-4.817,-1.89,17.3,167.683,7.622,180.183
2021-12-16 13:10:45.313,16.76,10.427,-4.817,-1.89,17.31,163.11,7.5,168.841
2021-12-16 13:10:45.318,16.77,11.22,-4.878,-2.256,17.31,163.11,7.5,168.841
2021-12-16 13:10:45.323,16.77,11.22,-4.878,-2.256,17.32,151.646,6.951,150.915
2021-12-16 13:10:45.328,16.78,12.5,-4.817,-2.683,17.32,151.646,6.951,150.915
2021-12-16 13:10:45.333,16.78,12.5,-4.817,-2.683,17.33,154.451,-2.195,125.671
2021-12-16 13:10:45.338,16.79,13.841,-5.061,-2.744,17.33,154.451,-2.195,125.671
2021-12-16 13:10:45.343,16.79,13.841,-5.061,-2.744,17.34,167.195,-7.5,84.878
2021-12-16 13:10:45.348,16.8,14.695,-5.427,-2.195,17.34,167.195,-7.5,84.878
2021-12-16 13:10:45.353,16.8,14.695,-5.427,-2.195,17.35,174.207,-31.524,8.659
2021-12-16 13:10:45.358,16.81,14.878,-5.427,-1.951,17.35,174.207,-31.524,8.659
2021-12-16 13:10:45.363,16.81,14.878,-5.427,-1.951,17.36,106.829,-35.732,-36.951
2021-12-16 13:10:45.368,16.82,14.817,-5.183,-1.829,17.36,106.829,-35.732,-36.951
2021-12-16 13:10:45.373,16.82,14.817,-5.183,-1.829,17.37,-41.951,9.695,-38.232
2021-12-16 13:10:45.378,16.83,15.244,-5.0,-1.707,17.37,-41.951,9.695,-38.232
2021-12-16 13:10:45.383,16.83,15.244,-5.0,-1.707,17.38,-81.707,13.415,42.622
2021-12-16 13:10:45.388,16.84,15.305,-4.634,-1.585,17.38,-81.707,13.415,42.622
2021-12-16 13:10:45.393,16.84,15.305,-4.634,-1.585,17.39,-121.951,12.622,86.951
2021-12-16 13:10:45.398,16.85,14.817,-4.512,-1.768,17.39,-121.951,12.622,86.951
2021-12-16 13:10:45.403,16.85,14.817,-4.512,-1.768,17.4,-106.768,16.707,50.61
2021-12-16 13:10:45.408,16.86,13.72,-4.39,-1.829,17.4,-106.768,16.707,50.61
2021-12-16 13:10:45.413,16.86,13.72,-4.39,-1.829,17.41,-47.744,7.866,18.598
2021-12-16 13:10:45.418,16.87,12.866,-4.329,-1.768,17.41,-47.744,7.866,18.598
2021-12-16 13:10:45.423,16.87,12.866,-4.329,-1.768,17.42,-28.963,-2.378,25.183
2021-12-16 13:10:45.428,16.88,12.378,-4.39,-1.524,17.42,-28.963,-2.378,25.183
2021-12-16 13:10:45.433,16.88,12.378,-4.39,-1.524,17.43,-38.476,-6.402,43.171
2021-12-16 13:10:45.438,16.89,12.195,-4.451,-1.28,17.43,-38.476,-6.402,43.171
2021-12-16 13:10:45.443,16.89,12.195,-4.451,-1.28,17.44,-36.341,-6.037,44.207
2021-12-16 13:10:45.448,16.9,11.89,-4.329,-0.976,17.44,-36.341,-6.037,44.207
2021-12-16 13:10:45.453,16.9,11.89,-4.329,-0.976,17.45,-20.0,-5.488,31.89
2021-12-16 13:10:45.458,16.91,11.402,-4.268,-0.671,17.45,-20.0,-5.488,31.89
2021-12-16 13:10:45.463,16.91,11.402,-4.268,-0.671,17.46,0.793,-5.854,26.707
2021-12-16 13:10:45.468,16.92,10.244,-4.207,-0.488,17.46,0.793,-5.854,26.707
2021-12-16 13:10:45.473,16.92,10.244,-4.207,-0.488,17.47,21.463,-9.085,28.171
2021-12-16 13:10:45.478,16.93,9.451,-4.085,-0.488,17.47,21.463,-9.085,28.171
2021-12-16 13:10:45.483,16.93,9.451,-4.085,-0.488,17.48,30.793,-10.488,28.11
2021-12-16 13:10:45.488,16.94,8.72,-4.085,-0.671,17.48,30.793,-10.488,28.11
2021-12-16 13:10:45.493,16.94,8.72,-4.085,-0.671,17.49,26.402,-7.622,27.927
2021-12-16 13:10:45.498,16.95,7.927,-3.963,-0.671,17.49,26.402,-7.622,27.927
2021-12-16 13:10:45.503,16.95,7.927,-3.963,-0.671,17.5,16.159,-4.39,30.244
2021-12-16 13:10:45.508,16.96,7.195,-3.72,-0.793,17.5,16.159,-4.39,30.244
2021-12-16 13:10:45.513,16.96,7.195,-3.72,-0.793,17.51,3.293,-1.707,34.146
2021-12-16 13:10:45.518,16.97,6.951,-3.72,-0.976,17.51,3.293,-1.707,34.146
2021-12-16 13:10:45.523,16.97,6.951,-3.72,-0.976,17.52,-9.939,-0.366,38.415
2021-12-16 13:10:45.528,16.98,6.463,-3.598,-0.976,17.52,-9.939,-0.366,38.415
2021-12-16 13:10:45.533,16.98,6.463,-3.598,-0.976,17.53,-19.756,-0.732,41.22
2021-12-16 13:10:45.538,16.99,5.0,-2.927,-0.793,17.53,-19.756,-0.732,41.22
2021-12-16 13:10:45.543,16.99,5.0,-2.927,-0.793,17.54,-24.024,-1.707,40.854
2021-12-16 13:10:45.548,17.0,0.671,-1.159,-1.037,17.54,-24.024,-1.707,40.854
2021-12-16 13:10:45.553,17.0,0.671,-1.159,-1.037,17.55,-22.256,-2.988,38.841
2021-12-16 13:10:45.558,17.01,-5.793,0.427,-0.915,17.55,-22.256,-2.988,38.841
2021-12-16 13:10:45.563,17.01,-5.793,0.427,-0.915,17.56,-17.012,-4.756,35.366
2021-12-16 13:10:45.568,17.02,-11.463,1.341,-0.671,17.56,-17.012,-4.756,35.366
2021-12-16 13:10:45.573,17.02,-11.463,1.341,-0.671,17.57,-9.695,-6.585,30.122
2021-12-16 13:10:45.578,17.03,-14.085,1.22,-0.854,17.57,-9.695,-6.585,30.122
2021-12-16 13:10:45.583,17.03,-14.085,1.22,-0.854,17.58,-1.22,-8.11,23.476
2021-12-16 13:10:45.588,17.04,-13.841,0.488,-1.646,17.58,-1.22,-8.11,23.476
2021-12-16 13:10:45.593,17.04,-13.841,0.488,-1.646,17.59,5.732,-8.963,16.768
2021-12-16 13:10:45.598,17.05,-12.561,0.122,-2.195,17.59,5.732,-8.963,16.768
2021-12-16 13:10:45.603,17.05,-12.561,0.122,-2.195,17.6,8.293,-8.537,11.098
2021-12-16 13:10:45.608,17.06,-10.793,-0.183,-2.561,17.6,8.293,-8.537,11.098
2021-12-16 13:10:45.613,17.06,-10.793,-0.183,-2.561,17.61,6.402,-7.195,6.585
2021-12-16 13:10:45.618,17.07,-9.024,-0.671,-2.988,17.61,6.402,-7.195,6.585
2021-12-16 13:10:45.623,17.07,-9.024,-0.671,-2.988,17.62,2.5,-5.61,3.049
2021-12-16 13:10:45.628,17.08,-8.11,-0.793,-3.232,17.62,2.5,-5.61,3.049
2021-12-16 13:10:45.633,17.08,-8.11,-0.793,-3.232,17.63,-1.951,-4.268,0.366
2021-12-16 13:10:45.638,17.09,-8.902,-0.976,-3.049,17.63,-1.951,-4.268,0.366
2021-12-16 13:10:45.643,17.09,-8.902,-0.976,-3.049,17.64,-5.061,-3.476,-1.768
2021-12-16 13:10:45.648,17.1,-9.939,-1.159,-2.561,17.64,-5.061,-3.476,-1.768
2021-12-16 13:10:45.653,17.1,-9.939,-1.159,-2.561,17.65,-6.037,-2.805,-3.598
2021-12-16 13:10:45.658,17.11,-11.159,-1.402,-2.012,17.65,-6.037,-2.805,-3.598
2021-12-16 13:10:45.663,17.11,-11.159,-1.402,-2.012,17.66,-5.671,-2.683,-5.244
2021-12-16 13:10:45.668,17.12,-13.049,-1.768,-1.524,17.66,-5.671,-2.683,-5.244
2021-12-16 13:10:45.673,17.12,-13.049,-1.768,-1.524,17.67,-3.902,-3.11,-6.829
2021-12-16 13:10:45.678,17.13,-12.256,-2.073,-1.585,17.67,-3.902,-3.11,-6.829
2021-12-16 13:10:45.683,17.13,-12.256,-2.073,-1.585,17.68,-1.585,-3.598,-8.049
2021-12-16 13:10:45.688,17.14,-9.756,-2.073,-2.134,17.68,-1.585,-3.598,-8.049
2021-12-16 13:10:45.693,17.14,-9.756,-2.073,-2.134,17.69,-0.183,-3.598,-8.293
2021-12-16 13:10:45.698,17.15,-7.561,-1.768,-2.378,17.69,-0.183,-3.598,-8.293
2021-12-16 13:10:45.703,17.15,-7.561,-1.768,-2.378,17.7,0.305,-3.598,-7.866
2021-12-16 13:10:45.708,17.16,-5.671,-1.341,-2.561,17.7,0.305,-3.598,-7.866
2021-12-16 13:10:45.713,17.16,-5.671,-1.341,-2.561,17.71,0.427,-3.415,-7.5
2021-12-16 13:10:45.718,17.17,-4.207,-1.037,-2.866,17.71,0.427,-3.415,-7.5
2021-12-16 13:10:45.723,17.17,-4.207,-1.037,-2.866,17.72,0.183,-3.049,-6.89
2021-12-16 13:10:45.728,17.18,-3.11,-0.854,-3.11,17.72,0.183,-3.049,-6.89
2021-12-16 13:10:45.733,17.18,-3.11,-0.854,-3.11,17.73,-0.122,-2.683,-6.28
2021-12-16 13:10:45.738,17.19,-2.195,-0.549,-3.354,17.73,-0.122,-2.683,-6.28
2021-12-16 13:10:45.743,17.19,-2.195,-0.549,-3.354,17.74,-0.244,-2.317,-5.732
2021-12-16 13:10:45.748,17.2,-1.402,-0.305,-3.415,17.74,-0.244,-2.317,-5.732
2021-12-16 13:10:45.753,17.2,-1.402,-0.305,-3.415,17.75,-0.366,-2.012,-5.061
2021-12-16 13:10:45.758,17.21,-0.671,-0.183,-3.537,17.75,-0.366,-2.012,-5.061
2021-12-16 13:10:45.763,17.21,-0.671,-0.183,-3.537,17.76,-0.061,-1.951,-4.573
2021-12-16 13:10:45.768,17.22,-0.122,-0.122,-3.659,17.76,-0.061,-1.951,-4.573
2021-12-16 13:10:45.773,17.22,-0.122,-0.122,-3.659,17.77,0.793,-1.951,-4.329
2021-12-16 13:10:45.778,17.23,0.366,-0.122,-3.659,17.77,0.793,-1.951,-4.329
2021-12-16 13:10:45.783,17.23,0.366,-0.122,-3.659,17.78,1.768,-2.256,-4.146
2021-12-16 13:10:45.788,17.24,0.732,-0.122,-3.659,17.78,1.768,-2.256,-4.146
2021-12-16 13:10:45.793,17.24,0.732,-0.122,-3.659,17.79,2.561,-2.5,-3.902
2021-12-16 13:10:45.798,17.25,1.159,-0.061,-3.598,17.79,2.561,-2.5,-3.902
2021-12-16 13:10:45.803,17.25,1.159,-0.061,-3.598,17.8,2.988,-2.744,-3.72
2021-12-16 13:10:45.808,17.26,1.707,0.122,-3.476,17.8,2.988,-2.744,-3.72
2021-12-16 13:10:45.813,17.26,1.707,0.122,-3.476,17.81,3.171,-2.866,-3.476
2021-12-16 13:10:45.818,17.27,2.439,0.244,-3.293,17.81,3.171,-2.866,-3.476
2021-12-16 13:10:45.823,17.27,2.439,0.244,-3.293,17.82,2.988,-2.927,-3.293
2021-12-16 13:10:45.828,17.28,3.171,0.366,-3.11,17.82,2.988,-2.927,-3.293
2021-12-16 13:10:45.833,17.28,3.171,0.366,-3.11,17.83,2.622,-2.866,-3.293
2021-12-16 13:10:45.838,17.29,3.963,0.244,-2.927,17.83,2.622,-2.866,-3.293
2021-12-16 13:10:45.843,17.29,3.963,0.244,-2.927,17.84,2.378,-2.744,-3.354
2021-12-16 13:10:45.848,17.3,5.183,0.122,-2.805,17.84,2.378,-2.744,-3.354
2021-12-16 13:10:45.853,17.3,5.183,0.122,-2.805,17.85,2.195,-2.561,-3.354
2021-12-16 13:10:45.858,17.31,6.159,0.183,-2.744,17.85,2.195,-2.561,-3.354
2021-12-16 13:10:45.863,17.31,6.159,0.183,-2.744,17.86,1.829,-2.439,-3.476
2021-12-16 13:10:45.868,17.32,6.951,0.244,-2.561,17.86,1.829,-2.439,-3.476
2021-12-16 13:10:45.873,17.32,6.951,0.244,-2.561,17.87,1.585,-2.561,-3.659
2021-12-16 13:10:45.878,17.33,7.927,0.0,-2.5,17.87,1.585,-2.561,-3.659
2021-12-16 13:10:45.883,17.33,7.927,0.0,-2.5,17.88,1.22,-2.622,-3.72
2021-12-16 13:10:45.888,17.34,8.841,-0.244,-2.5,17.88,1.22,-2.622,-3.72
2021-12-16 13:10:45.893,17.34,8.841,-0.244,-2.5,17.89,1.098,-2.622,-3.841
2021-12-16 13:10:45.898,17.35,9.512,-0.366,-2.683,17.89,1.098,-2.622,-3.841
2021-12-16 13:10:45.903,17.35,9.512,-0.366,-2.683,17.9,0.793,-2.622,-3.598
2021-12-16 13:10:45.908,17.36,10.061,-0.244,-2.622,17.9,0.793,-2.622,-3.598
2021-12-16 13:10:45.913,17.36,10.061,-0.244,-2.622,17.91,0.305,-2.439,-3.476
2021-12-16 13:10:45.918,17.37,10.427,-0.183,-2.683,17.91,0.305,-2.439,-3.476
2021-12-16 13:10:45.923,17.37,10.427,-0.183,-2.683,17.92,-0.122,-2.317,-3.415
2021-12-16 13:10:45.928,17.38,10.549,-0.122,-2.5,17.92,-0.122,-2.317,-3.415
2021-12-16 13:10:45.933,17.38,10.549,-0.122,-2.5,17.93,-0.061,-2.256,-3.232
2021-12-16 13:10:45.938,17.39,10.549,0.061,-2.439,17.93,-0.061,-2.256,-3.232
2021-12-16 13:10:45.943,17.39,10.549,0.061,-2.439,17.94,0.183,-2.256,-3.171
2021-12-16 13:10:45.948,17.4,10.366,0.122,-2.378,17.94,0.183,-2.256,-3.171
2021-12-16 13:10:45.953,17.4,10.366,0.122,-2.378,17.95,0.244,-2.256,-3.11
2021-12-16 13:10:45.958,17.41,10.061,0.244,-2.256,17.95,0.244,-2.256,-3.11
2021-12-16 13:10:45.963,17.41,10.061,0.244,-2.256,17.96,0.427,-2.195,-2.866
2021-12-16 13:10:45.968,17.42,9.939,0.183,-2.378,17.96,0.427,-2.195,-2.866
2021-12-16 13:10:45.973,17.42,9.939,0.183,-2.378,17.97,0.549,-2.134,-2.5
2021-12-16 13:10:45.978,17.43,10.122,0.061,-2.439,17.97,0.549,-2.134,-2.5
2021-12-16 13:10:45.983,17.43,10.122,0.061,-2.439,17.98,0.732,-2.073,-2.317
2021-12-16 13:10:45.988,17.44,10.244,-0.122,-2.317,17.98,0.732,-2.073,-2.317
2021-12-16 13:10:45.993,17.44,10.244,-0.122,-2.317,17.99,0.793,-1.951,-1.707
2021-12-16 13:10:45.998,17.45,10.549,-0.427,-2.378,17.99,0.793,-1.951,-1.707
2021-12-16 13:10:46.003,17.45,10.549,-0.427,-2.378,18.0,1.28,-2.073,-1.22
2021-12-16 13:10:46.008,17.46,10.732,-0.854,-2.317,18.0,1.28,-2.073,-1.22
2021-12-16 13:10:46.013,17.46,10.732,-0.854,-2.317,18.01,1.524,-2.073,-0.671
2021-12-16 13:10:46.018,17.47,11.037,-1.402,-2.256,18.01,1.524,-2.073,-0.671
2021-12-16 13:10:46.023,17.47,11.037,-1.402,-2.256,18.02,1.463,-2.195,-0.305
2021-12-16 13:10:46.028,17.48,11.524,-1.89,-2.134,18.02,1.463,-2.195,-0.305
2021-12-16 13:10:46.033,17.48,11.524,-1.89,-2.134,18.03,1.585,-2.073,-0.366
2021-12-16 13:10:46.038,17.49,12.5,-2.195,-2.012,18.03,1.585,-2.073,-0.366
2021-12-16 13:10:46.043,17.49,12.5,-2.195,-2.012,18.04,1.768,-1.707,-0.732
2021-12-16 13:10:46.048,17.5,12.988,-2.317,-1.951,18.04,1.768,-1.707,-0.732
2021-12-16 13:10:46.053,17.5,12.988,-2.317,-1.951,18.05,1.768,-1.463,-1.098
2021-12-16 13:10:46.058,17.51,12.805,-2.561,-1.89,18.05,1.768,-1.463,-1.098
2021-12-16 13:10:46.063,17.51,12.805,-2.561,-1.89,18.06,1.585,-1.402,-1.341
2021-12-16 13:10:46.068,17.52,12.317,-2.561,-1.89,18.06,1.585,-1.402,-1.341
2021-12-16 13:10:46.073,17.52,12.317,-2.561,-1.89,18.07,1.28,-1.28,-1.524
2021-12-16 13:10:46.078,17.53,11.463,-2.439,-1.89,18.07,1.28,-1.28,-1.524
2021-12-16 13:10:46.083,17.53,11.463,-2.439,-1.89,18.08,0.976,-1.159,-1.463
2021-12-16 13:10:46.088,17.54,10.366,-2.317,-2.012,18.08,0.976,-1.159,-1.463
2021-12-16 13:10:46.093,17.54,10.366,-2.317,-2.012,18.09,0.793,-0.976,-1.341
2021-12-16 13:10:46.098,17.55,9.207,-2.317,-2.073,18.09,0.793,-0.976,-1.341
2021-12-16 13:10:46.103,17.55,9.207,-2.317,-2.073,18.1,0.671,-0.915,-1.402
2021-12-16 13:10:46.108,17.56,8.415,-2.256,-2.012,18.1,0.671,-0.915,-1.402
2021-12-16 13:10:46.113,17.56,8.415,-2.256,-2.012,18.11,0.61,-0.793,-1.341
2021-12-16 13:10:46.118,17.57,7.622,-2.134,-1.829,18.11,0.61,-0.793,-1.341
2021-12-16 13:10:46.123,17.57,7.622,-2.134,-1.829,18.12,0.732,-0.793,-1.28
2021-12-16 13:10:46.128,17.58,6.463,-1.768,-1.646,18.12,0.732,-0.793,-1.28
2021-12-16 13:10:46.133,17.58,6.463,-1.768,-1.646,18.13,0.793,-0.793,-1.28
2021-12-16 13:10:46.138,17.59,4.878,-0.793,-1.22,18.13,0.793,-0.793,-1.28
2021-12-16 13:10:46.143,17.59,4.878,-0.793,-1.22,18.14,0.732,-0.732,-1.28
2021-12-16 13:10:46.148,17.6,3.11,0.183,-0.915,18.14,0.732,-0.732,-1.28
2021-12-16 13:10:46.153,17.6,3.11,0.183,-0.915,18.15,0.732,-0.61,-1.159
2021-12-16 13:10:46.158,17.61,2.561,0.488,-0.854,18.15,0.732,-0.61,-1.159
2021-12-16 13:10:46.163,17.61,2.561,0.488,-0.854,18.16,0.488,-0.61,-1.037
2021-12-16 13:10:46.168,17.62,2.927,-0.061,-1.159,18.16,0.488,-0.61,-1.037
2021-12-16 13:10:46.173,17.62,2.927,-0.061,-1.159,18.17,0.244,-0.61,-1.037
2021-12-16 13:10:46.178,17.63,2.683,-0.427,-1.402,18.17,0.244,-0.61,-1.037
2021-12-16 13:10:46.183,17.63,2.683,-0.427,-1.402,18.18,0.183,-0.427,-1.28
2021-12-16 13:10:46.188,17.64,2.5,-0.671,-1.585,18.18,0.183,-0.427,-1.28
2021-12-16 13:10:46.193,17.64,2.5,-0.671,-1.585,18.19,0.488,-0.366,-1.707
2021-12-16 13:10:46.198,17.65,2.5,-0.793,-1.646,18.19,0.488,-0.366,-1.707
2021-12-16 13:10:46.203,17.65,2.5,-0.793,-1.646,18.2,0.793,-0.549,-2.256
2021-12-16 13:10:46.208,17.66,2.5,-0.793,-1.585,18.2,0.793,-0.549,-2.256
2021-12-16 13:10:46.213,17.66,2.5,-0.793,-1.585,18.21,0.793,-0.549,-2.805
2021-12-16 13:10:46.218,17.67,2.683,-0.976,-1.768,18.21,0.793,-0.549,-2.805
2021-12-16 13:10:46.223,17.67,2.683,-0.976,-1.768,18.22,1.037,-0.488,-2.866
2021-12-16 13:10:46.228,17.68,2.439,-0.915,-1.829,18.22,1.037,-0.488,-2.866
2021-12-16 13:10:46.233,17.68,2.439,-0.915,-1.829,18.23,1.037,-0.671,-2.195
2021-12-16 13:10:46.238,17.69,2.012,-0.854,-1.829,18.23,1.037,-0.671,-2.195
2021-12-16 13:10:46.243,17.69,2.012,-0.854,-1.829,18.24,0.488,-0.549,-1.768
2021-12-16 13:10:46.248,17.7,1.463,-0.915,-1.829,18.24,0.488,-0.549,-1.768
2021-12-16 13:10:46.253,17.7,1.463,-0.915,-1.829,18.25,0.061,-0.549,-1.463
2021-12-16 13:10:46.258,17.71,0.793,-0.915,-1.768,18.25,0.061,-0.549,-1.463
2021-12-16 13:10:46.263,17.71,0.793,-0.915,-1.768,18.26,-0.366,-0.549,-1.22
2021-12-16 13:10:46.268,17.72,0.366,-0.793,-1.707,18.26,-0.366,-0.549,-1.22
2021-12-16 13:10:46.273,17.72,0.366,-0.793,-1.707,18.27,-0.366,-0.488,-1.341
2021-12-16 13:10:46.278,17.73,0.244,-0.854,-1.402,18.27,-0.366,-0.488,-1.341
2021-12-16 13:10:46.283,17.73,0.244,-0.854,-1.402,18.28,-0.427,-0.549,-1.28
