source,feature,combined_rank,combined_rank_score,anova_rank,anova_f_score,p_value,rfe_rank,rfe_selected,n_features_selected_target,selected_model_abs_coefficient_mean
EMG,PLinter_psdAsymmetry,71,171,103,1.1500424940519782,0.3238596831553476,68,False,5,
EMG,TAinter_psdAsymmetry,72,172,119,0.7186043224669633,0.49179452923083333,53,False,5,
EMG,BFinter_meanVal,73,175,71,1.8127715739676096,0.17248350764462927,104,False,5,
EMG,BFinter_specEntropy,73,175,123,0.6081125575396561,0.5478708704056731,52,False,5,
EMG,BFinter_rmsVal,74,176,55,1.9183727023359451,0.15620796383137436,121,False,5,
EMG,TAinter_peakToPeak,74,176,99,1.2150593954888365,0.3042603313696245,77,False,5,
EMG,MGinter_dwtEnergy,75,177,63,1.8481815610249048,0.1668388979110244,114,False,5,
EMG,BFinter_medianFreq,76,179,130,0.23815659931737074,0.7888595014573446,49,False,5,
EMG,TAinter_specEntropy,77,183,135,0.10377943534966197,0.9015940258685873,48,False,5,
EMG,PLinter_meanVal,78,184,66,1.8427953785947797,0.1676850102480107,118,False,5,
EMG,RFinter_medianFreq,78,184,125,0.4183528067649598,0.6601342748687946,59,False,5,
EMG,TAinter_meanVal,79,187,57,1.8954879349794551,0.1595947518721955,130,False,5,
EMG,TAinter_sdVal,79,187,91,1.4250132431856024,0.24894275927261664,96,False,5,
EMG,MGinter_sdVal,79,187,108,1.081292774596679,0.3460108687265988,79,False,5,
EMG,MGinter_rmsVal,80,188,102,1.158960867327496,0.3210956904688143,86,False,5,
EMG,MGinter_mavVal,80,188,107,1.1150622607254579,0.3349407473093929,81,False,5,
EMG,GMinter_meanVal,81,189,58,1.8944195028611839,0.15975471742653155,131,False,5,
EMG,MGinter_varVal,82,190,81,1.6386043153252678,0.20326804613517788,109,False,5,
EMG,TAinter_rmsVal,82,190,87,1.525064302829064,0.22635289019917196,103,False,5,
EMG,BFinter_psdMean,83,191,65,1.8467032213309658,0.1670706885137042,126,False,5,
EMG,TAinter_mavVal,83,191,93,1.3675889647417943,0.2629503662223299,98,False,5,
EMG,BFinter_meanPowerFreq,84,192,64,1.8467032213309658,0.1670706885137042,128,False,5,
EMG,RFinter_meanVal,85,193,60,1.855101296988781,0.1657583616507905,133,False,5,
EMG,TAinter_medianFreq,85,193,120,0.7056615061629917,0.49804393821898874,73,False,5,
EMG,MGinter_meanVal,86,194,72,1.8054242844585164,0.17367927765623456,122,False,5,
EMG,BFinter_maxVal,87,198,74,1.7729337635772688,0.17907087518709314,124,False,5,
EMG,MGinter_psdMean,87,198,85,1.5586253788456539,0.21925964614401228,113,False,5,
EMG,MGinter_meanPowerFreq,88,199,84,1.5586253788456539,0.21925964614401228,115,False,5,
EMG,RFinter_logDetector,88,199,94,1.3641915539181324,0.26380424344796954,105,False,5,
EMG,TAinter_meanFreq,88,199,134,0.11701570497925934,0.8897843596622043,65,False,5,
EMG,MGinter_logDetector,89,202,113,0.9538180660672388,0.3913297932128791,89,False,5,
EMG,BFinter_peakToPeak,90,203,86,1.5440192125277237,0.22231799951396014,117,False,5,
EMG,MGinter_emdEnergy,91,205,76,1.7268009126505188,0.18702567101484727,129,False,5,
EMG,TAinter_cwtMean,92,206,83,1.5762180021770293,0.21563369467905885,123,False,5,
EMG,TAinter_logDetector,92,206,114,0.9509255946970151,0.3924266362735974,92,False,5,
EMG,MGinter_maxVal,93,214,82,1.6248523692583678,0.20592927143796882,132,False,5,
EMG,MGinter_peakToPeak,94,217,97,1.2829677672157782,0.2850961306692111,120,False,5,
EMG,RFinter_specEntropy,95,225,138,0.04776625358883426,0.9533947241721574,87,False,5,
EMG,GMinter_specEntropy,96,227,133,0.1324967314998894,0.876174774605521,94,False,5,
EMG,MGinter_specEntropy,97,244,132,0.13611016575205231,0.8730292838940996,112,False,5,
