source,n_features,feature,rfe_rank,selected_model_abs_coefficient_mean
Accelerometer,5,accx_harmonicRatio,1,1.0307641255660798
Accelerometer,5,accx_psdMean,1,0.6646899649187522
Accelerometer,5,accx_meanVal,1,0.6450935009598027
Accelerometer,5,accx_minVal,1,0.5948771231198435
Accelerometer,5,accx_peakToPeak,1,0.4504483492878973
Accelerometer,10,accz_meanVal,1,0.7007609653862265
Accelerometer,10,accx_minVal,1,0.5815355528280413
Accelerometer,10,accz_rmsVal,1,0.5236881651609875
Accelerometer,10,accx_harmonicRatio,1,0.5109234055657118
Accelerometer,10,accx_peakToPeak,1,0.4745274003960292
Accelerometer,10,accx_psdMean,1,0.4614908901814065
Accelerometer,10,accx_meanVal,1,0.44432378486460555
Accelerometer,10,accx_mavVal,1,0.4438702057308504
Accelerometer,10,accx_varVal,1,0.41769066649375275
Accelerometer,10,accx_maxVal,1,0.37725469743020307
Accelerometer,15,accz_meanVal,1,0.6978176016248255
Accelerometer,15,accx_harmonicRatio,1,0.5877440583493622
Accelerometer,15,accx_minVal,1,0.5816324380327177
Accelerometer,15,accz_harmonicRatio,1,0.5769798389013671
Accelerometer,15,accz_rmsVal,1,0.5658829150166865
Accelerometer,15,accy_maxVal,1,0.49953120067778306
Accelerometer,15,accx_peakToPeak,1,0.48736910536414985
Accelerometer,15,accy_domAmp,1,0.4829090398294984
Accelerometer,15,accx_psdMean,1,0.4769778611756439
Accelerometer,15,accx_meanVal,1,0.4736509236274824
Accelerometer,15,accx_mavVal,1,0.47320697534033757
Accelerometer,15,accx_varVal,1,0.4558952879740663
Accelerometer,15,accy_harmonicRatio,1,0.4168061385163908
Accelerometer,15,accz_domFreq,1,0.41292936437251954
Accelerometer,15,accx_maxVal,1,0.4042528338216456
Accelerometer,20,accz_meanVal,1,0.6633718196316988
Accelerometer,20,accx_minVal,1,0.6562408054581258
Accelerometer,20,accz_harmonicRatio,1,0.5675924491570989
Accelerometer,20,accy_domAmp,1,0.539332150499856
Accelerometer,20,accy_maxVal,1,0.525685102577359
Accelerometer,20,accz_rmsVal,1,0.5199845915980928
Accelerometer,20,accx_peakToPeak,1,0.5097450850449922
Accelerometer,20,accz_domFreq,1,0.46335048074787366
Accelerometer,20,accx_harmonicRatio,1,0.43505292032396986
Accelerometer,20,accy_harmonicRatio,1,0.3932287143753877
Accelerometer,20,accx_maxVal,1,0.3904094268816099
Accelerometer,20,accy_specEntropy,1,0.3672942479594174
Accelerometer,20,accx_psdMean,1,0.3658567978393618
Accelerometer,20,accx_sdVal,1,0.3582340251129641
Accelerometer,20,accx_rmsVal,1,0.35187908511180727
Accelerometer,20,accx_meanVal,1,0.3496399670587606
Accelerometer,20,accx_mavVal,1,0.34928013703144817
Accelerometer,20,accx_varVal,1,0.34351350083828125
Accelerometer,20,accx_specEntropy,1,0.30107213252664256
Accelerometer,20,accy_medianFreq,1,0.2914984762018853
Accelerometer,30,accx_minVal,1,0.65538532961322
Accelerometer,30,accz_meanVal,1,0.5937279953553248
Accelerometer,30,accz_harmonicRatio,1,0.5354248047885104
Accelerometer,30,accx_peakToPeak,1,0.5242126389956078
Accelerometer,30,accz_domFreq,1,0.49522048321874146
Accelerometer,30,accy_maxVal,1,0.4704713851237525
Accelerometer,30,accy_domAmp,1,0.4453597817430576
Accelerometer,30,accy_harmonicRatio,1,0.43744921122762204
Accelerometer,30,accx_maxVal,1,0.42127497411872233
Accelerometer,30,accx_meanVal,1,0.40903999710944555
Accelerometer,30,accx_mavVal,1,0.40866964437788705
Accelerometer,30,accx_psdMean,1,0.4055077751719107
Accelerometer,30,accx_rmsVal,1,0.39304812493184965
Accelerometer,30,accy_medianFreq,1,0.3792286820864616
Accelerometer,30,accx_harmonicRatio,1,0.37351252471283264
Accelerometer,30,accy_specEntropy,1,0.35747123738556513
Accelerometer,30,accx_sdVal,1,0.3514689651184259
Accelerometer,30,accy_peakToPeak,1,0.34302232483294
Accelerometer,30,accy_mavVal,1,0.33351765564501995
Accelerometer,30,accx_varVal,1,0.31133540447650887
Accelerometer,30,accx_specEntropy,1,0.299790173724557
Accelerometer,30,accy_domFreq,1,0.28385948098938424
Accelerometer,30,accz_rmsVal,1,0.27376504296231186
Accelerometer,30,accz_specEntropy,1,0.2607984444429952
Accelerometer,30,accx_meanFreq,1,0.2563164106907087
Accelerometer,30,accx_cvVal,1,0.24878194470678583
Accelerometer,30,accz_peakToPeak,1,0.24326542789913655
Accelerometer,30,accy_rmsVal,1,0.24049382107688144
Accelerometer,30,accz_minVal,1,0.23931053473139496
Accelerometer,30,accz_mavVal,1,0.19443241819217125
Accelerometer,40,accx_minVal,1,0.7120199575020852
Accelerometer,40,accz_meanVal,1,0.6087879137994401
Accelerometer,40,accy_maxVal,1,0.54584592235341
Accelerometer,40,accx_peakToPeak,1,0.5055957503319197
Accelerometer,40,accz_domFreq,1,0.48994283559109064
Accelerometer,40,accy_harmonicRatio,1,0.4856554413950027
Accelerometer,40,accz_harmonicRatio,1,0.4572575889902968
Accelerometer,40,accx_psdMean,1,0.41918810964268666
Accelerometer,40,accx_meanVal,1,0.4181570271813166
Accelerometer,40,accx_mavVal,1,0.41794050307693653
Accelerometer,40,accx_rmsVal,1,0.40318983073996906
Accelerometer,40,accx_maxVal,1,0.40053364390343615
Accelerometer,40,accy_domAmp,1,0.3795063333620015
Accelerometer,40,accx_harmonicRatio,1,0.37299285741413474
Accelerometer,40,accy_medianFreq,1,0.3581094250038288
Accelerometer,40,accy_mavVal,1,0.3362696561968641
Accelerometer,40,accx_sdVal,1,0.3341955905700968
Accelerometer,40,accx_varVal,1,0.3286241967115064
Accelerometer,40,accy_peakToPeak,1,0.3264483259106536
Accelerometer,40,accy_specEntropy,1,0.28022143589428694
Accelerometer,40,accy_meanVal,1,0.26033546635710764
Accelerometer,40,accy_domFreq,1,0.2483134355995168
Accelerometer,40,accz_specEntropy,1,0.23600820789886803
Accelerometer,40,accz_minVal,1,0.2353119935933936
Accelerometer,40,accz_rmsVal,1,0.2340594516600719
Accelerometer,40,accz_peakToPeak,1,0.2263630714745415
Accelerometer,40,accy_rmsVal,1,0.22619293419225203
Accelerometer,40,accx_cvVal,1,0.22593997235143073
Accelerometer,40,accx_meanFreq,1,0.21991523375756947
Accelerometer,40,accz_maxVal,1,0.2107805895540561
Accelerometer,40,accy_minVal,1,0.21029478004567692
Accelerometer,40,accz_mavVal,1,0.1761046209138599
Accelerometer,40,accy_cvVal,1,0.1673968779416843
Accelerometer,40,accx_domAmp,1,0.16263953419495786
Accelerometer,40,accy_psdMean,1,0.1573275870614387
Accelerometer,40,accz_sdVal,1,0.15494477222143224
Accelerometer,40,accx_specEntropy,1,0.15130873482574678
Accelerometer,40,accz_medianFreq,1,0.1497276531210455
Accelerometer,40,accx_domFreq,1,0.1451969465853399
Accelerometer,40,accz_psdMean,1,0.1410057753468146
Accelerometer,50,accx_minVal,1,0.7092515699842888
Accelerometer,50,accz_meanVal,1,0.5973040657835557
Accelerometer,50,accy_maxVal,1,0.5447188356545483
Accelerometer,50,accx_peakToPeak,1,0.5069772736100223
Accelerometer,50,accz_domFreq,1,0.4991906692519817
Accelerometer,50,accy_harmonicRatio,1,0.4840352722961236
Accelerometer,50,accz_harmonicRatio,1,0.4446379016088951
Accelerometer,50,accx_psdMean,1,0.41947773896241913
Accelerometer,50,accx_meanVal,1,0.41879141569921424
Accelerometer,50,accx_mavVal,1,0.41861806091635984
Accelerometer,50,accx_rmsVal,1,0.40461417351070056
Accelerometer,50,accx_maxVal,1,0.4043631675990014
Accelerometer,50,accy_domAmp,1,0.3781073125163334
Accelerometer,50,accx_harmonicRatio,1,0.36755293333661304
Accelerometer,50,accy_medianFreq,1,0.3454037077985177
Accelerometer,50,accx_sdVal,1,0.336357400054527
Accelerometer,50,accy_peakToPeak,1,0.3316267643175581
Accelerometer,50,accy_mavVal,1,0.3271751176132967
Accelerometer,50,accx_varVal,1,0.3242226767798167
Accelerometer,50,accy_specEntropy,1,0.2675877221422929
Accelerometer,50,accy_meanVal,1,0.26506766804593324
Accelerometer,50,accz_specEntropy,1,0.25770367943462524
Accelerometer,50,accy_domFreq,1,0.25388123075855645
Accelerometer,50,accz_rmsVal,1,0.24483900841175635
Accelerometer,50,accz_minVal,1,0.23914360223625986
Accelerometer,50,accx_cvVal,1,0.227269529483875
Accelerometer,50,accz_peakToPeak,1,0.2228771599141182
Accelerometer,50,accx_meanFreq,1,0.2172549389327556
Accelerometer,50,accz_maxVal,1,0.21479749578698584
Accelerometer,50,accy_rmsVal,1,0.21321539013103954
Accelerometer,50,accy_minVal,1,0.19170562435779612
Accelerometer,50,accz_mavVal,1,0.1883746819607904
Accelerometer,50,accx_domAmp,1,0.17357700115250763
Accelerometer,50,accy_cvVal,1,0.17183752348049688
Accelerometer,50,accx_specEntropy,1,0.17071312404171676
Accelerometer,50,accx_domFreq,1,0.16588949629319505
Accelerometer,50,accz_medianFreq,1,0.14760017665575065
Accelerometer,50,accz_psdMean,1,0.1470373027834749
Accelerometer,50,accy_psdMean,1,0.1383156913407101
Accelerometer,50,accz_sdVal,1,0.12555342208967293
Accelerometer,50,accz_varVal,1,0.0973259241672566
Accelerometer,50,accz_meanFreq,1,0.0966777309302453
Accelerometer,50,accx_medianFreq,1,0.08547037978284293
Accelerometer,50,accy_sdVal,1,0.07390680674102044
Accelerometer,50,accy_meanFreq,1,0.06803007898301267
Accelerometer,50,accz_cvVal,1,0.062449291552304075
Accelerometer,50,accy_psdAsymmetry,1,0.06036764803793757
Accelerometer,50,accz_domAmp,1,0.04334428714729525
Accelerometer,50,accx_psdAsymmetry,1,0.037620014869453884
Accelerometer,50,accy_varVal,1,0.0371913222394957
Accelerometer,51,accx_minVal,1,0.7089952950903106
Accelerometer,51,accz_meanVal,1,0.5978241449206113
Accelerometer,51,accy_maxVal,1,0.5447751280608356
Accelerometer,51,accx_peakToPeak,1,0.5071049826566079
Accelerometer,51,accz_domFreq,1,0.4989750121827858
Accelerometer,51,accy_harmonicRatio,1,0.48399247086605063
Accelerometer,51,accz_harmonicRatio,1,0.44402740161647597
Accelerometer,51,accx_psdMean,1,0.41943722472114464
Accelerometer,51,accx_meanVal,1,0.41874306542879247
Accelerometer,51,accx_mavVal,1,0.41857273727463046
Accelerometer,51,accx_maxVal,1,0.4046324269288533
Accelerometer,51,accx_rmsVal,1,0.4045881034122154
Accelerometer,51,accy_domAmp,1,0.3782898626478421
Accelerometer,51,accx_harmonicRatio,1,0.3672294391940438
Accelerometer,51,accy_medianFreq,1,0.3443476668166949
Accelerometer,51,accx_sdVal,1,0.33631756510423855
Accelerometer,51,accy_peakToPeak,1,0.3326785397802713
Accelerometer,51,accy_mavVal,1,0.3275322812593078
Accelerometer,51,accx_varVal,1,0.3242491409728636
Accelerometer,51,accy_specEntropy,1,0.2676050597362976
Accelerometer,51,accy_meanVal,1,0.26487951193690007
Accelerometer,51,accz_specEntropy,1,0.2577946504164794
Accelerometer,51,accy_domFreq,1,0.25381223771359496
Accelerometer,51,accz_rmsVal,1,0.2448915042108706
Accelerometer,51,accz_minVal,1,0.23921895352653713
Accelerometer,51,accx_cvVal,1,0.2276142090136081
Accelerometer,51,accz_peakToPeak,1,0.22278769066217585
Accelerometer,51,accx_meanFreq,1,0.21621071369867337
Accelerometer,51,accz_maxVal,1,0.21481051952127142
Accelerometer,51,accy_rmsVal,1,0.2131536662915666
Accelerometer,51,accy_minVal,1,0.19155383054158784
Accelerometer,51,accz_mavVal,1,0.18849518939444154
Accelerometer,51,accx_domAmp,1,0.17413636479630987
Accelerometer,51,accy_cvVal,1,0.1712635888194957
Accelerometer,51,accx_specEntropy,1,0.17050538878919283
Accelerometer,51,accx_domFreq,1,0.16592891476068908
Accelerometer,51,accz_psdMean,1,0.14706567286174452
Accelerometer,51,accz_medianFreq,1,0.14565515466825288
Accelerometer,51,accy_psdMean,1,0.13806406253090073
Accelerometer,51,accz_sdVal,1,0.12571371729658887
Accelerometer,51,accz_meanFreq,1,0.09663455173916463
Accelerometer,51,accz_varVal,1,0.09643976193067562
Accelerometer,51,accx_medianFreq,1,0.08509323263217954
Accelerometer,51,accy_sdVal,1,0.0738765322373413
Accelerometer,51,accy_meanFreq,1,0.06933634651895058
Accelerometer,51,accz_cvVal,1,0.062315252165489395
Accelerometer,51,accy_psdAsymmetry,1,0.058362950594868866
Accelerometer,51,accz_domAmp,1,0.04305660411235157
Accelerometer,51,accx_psdAsymmetry,1,0.03967237173545987
Accelerometer,51,accy_varVal,1,0.0369890915346821
Accelerometer,51,accz_psdAsymmetry,1,0.029759201710982855
Accelerometer + EMG,5,accx_sdVal,1,0.9887068843064512
Accelerometer + EMG,5,accx_rmsVal,1,0.9243689991961297
Accelerometer + EMG,5,BFinter_waveformLength,1,0.7775317570435241
Accelerometer + EMG,5,TAinter_harmonicRatio,1,0.7573942345348312
Accelerometer + EMG,5,BFinter_cvVal,1,0.7006870547391421
Accelerometer + EMG,10,accx_sdVal,1,0.850736800099459
Accelerometer + EMG,10,MGinter_cvVal,1,0.8120424770693667
Accelerometer + EMG,10,BFinter_cvVal,1,0.7198225199797799
Accelerometer + EMG,10,BFinter_waveformLength,1,0.6579730021982193
Accelerometer + EMG,10,accx_rmsVal,1,0.6377451057994149
Accelerometer + EMG,10,TAinter_harmonicRatio,1,0.6322523511851161
Accelerometer + EMG,10,accz_meanVal,1,0.576384930161224
Accelerometer + EMG,10,RFinter_minVal,1,0.5450596759795096
Accelerometer + EMG,10,accx_meanVal,1,0.502847290496078
Accelerometer + EMG,10,GMinter_psdAsymmetry,1,0.5024624880399355
Accelerometer + EMG,15,BFinter_cvVal,1,0.7931608700572568
Accelerometer + EMG,15,BFinter_waveformLength,1,0.7311175173725794
Accelerometer + EMG,15,accz_meanVal,1,0.7135879432360671
Accelerometer + EMG,15,MGinter_cvVal,1,0.682462049169383
Accelerometer + EMG,15,RFinter_minVal,1,0.5879116410158827
Accelerometer + EMG,15,accx_rmsVal,1,0.5349682073634957
Accelerometer + EMG,15,accx_meanVal,1,0.5172972030337323
Accelerometer + EMG,15,MGinter_psdAsymmetry,1,0.5104844774112848
Accelerometer + EMG,15,TAinter_harmonicRatio,1,0.5072731577501352
Accelerometer + EMG,15,accx_sdVal,1,0.49733069920636486
Accelerometer + EMG,15,accz_rmsVal,1,0.4898226527127462
Accelerometer + EMG,15,GMinter_psdAsymmetry,1,0.48735533068736786
Accelerometer + EMG,15,accx_varVal,1,0.4762962927649476
Accelerometer + EMG,15,MGinter_minVal,1,0.4689259350714075
Accelerometer + EMG,15,PLinter_harmonicRatio,1,0.393120856455075
Accelerometer + EMG,20,BFinter_cvVal,1,0.8065891276780075
Accelerometer + EMG,20,accz_meanVal,1,0.7121585326021949
Accelerometer + EMG,20,MGinter_cvVal,1,0.6224490824838049
Accelerometer + EMG,20,MGinter_psdAsymmetry,1,0.6055340633727005
Accelerometer + EMG,20,BFinter_waveformLength,1,0.5912024079902207
Accelerometer + EMG,20,RFinter_minVal,1,0.5760816507911038
Accelerometer + EMG,20,TAinter_harmonicRatio,1,0.5488688809933696
Accelerometer + EMG,20,MGinter_minVal,1,0.5185775161410641
Accelerometer + EMG,20,accz_rmsVal,1,0.5002963655391134
Accelerometer + EMG,20,accx_minVal,1,0.46202149167831214
Accelerometer + EMG,20,PLinter_meanFreq,1,0.45548874962584723
Accelerometer + EMG,20,accy_domAmp,1,0.45480260937122124
Accelerometer + EMG,20,PLinter_harmonicRatio,1,0.45210750838876873
Accelerometer + EMG,20,GMinter_psdAsymmetry,1,0.3969223034115304
Accelerometer + EMG,20,accx_sdVal,1,0.38297720424375453
Accelerometer + EMG,20,accx_rmsVal,1,0.38173873141212433
Accelerometer + EMG,20,accx_varVal,1,0.3766281087096521
Accelerometer + EMG,20,accx_psdMean,1,0.37432007970866127
Accelerometer + EMG,20,accx_harmonicRatio,1,0.35593419524912434
Accelerometer + EMG,20,accx_meanVal,1,0.3544846466098581
Accelerometer + EMG,30,BFinter_cvVal,1,0.7185450873740495
Accelerometer + EMG,30,accz_meanVal,1,0.6600379036829818
Accelerometer + EMG,30,MGinter_psdAsymmetry,1,0.6285744001645155
Accelerometer + EMG,30,MGinter_cvVal,1,0.6276499156866601
Accelerometer + EMG,30,TAinter_harmonicRatio,1,0.5316580450298817
Accelerometer + EMG,30,GMinter_psdAsymmetry,1,0.5229092169032504
Accelerometer + EMG,30,RFinter_minVal,1,0.5197517521396199
Accelerometer + EMG,30,PLinter_harmonicRatio,1,0.46050932216064294
Accelerometer + EMG,30,accx_minVal,1,0.4329922867087193
Accelerometer + EMG,30,MGinter_domFreq,1,0.42019335122172946
Accelerometer + EMG,30,BFinter_waveformLength,1,0.4176422183815154
Accelerometer + EMG,30,PLinter_meanFreq,1,0.36485377118569
Accelerometer + EMG,30,accy_harmonicRatio,1,0.3639747842261826
Accelerometer + EMG,30,MGinter_minVal,1,0.35640676038221236
Accelerometer + EMG,30,BFinter_logDetector,1,0.3556627153123788
Accelerometer + EMG,30,accz_rmsVal,1,0.34489379039248474
Accelerometer + EMG,30,accz_sdVal,1,0.34201347473983706
Accelerometer + EMG,30,TAinter_cvVal,1,0.3357679812197833
Accelerometer + EMG,30,accx_varVal,1,0.3325719945545749
Accelerometer + EMG,30,accx_sdVal,1,0.3248735637991706
Accelerometer + EMG,30,GMinter_domFreq,1,0.32204115353220564
Accelerometer + EMG,30,accx_harmonicRatio,1,0.30718242905585397
Accelerometer + EMG,30,accy_domAmp,1,0.3064145153235099
Accelerometer + EMG,30,accz_domFreq,1,0.30190580460161137
Accelerometer + EMG,30,accx_psdMean,1,0.3007771006014819
Accelerometer + EMG,30,accx_rmsVal,1,0.29973470889815823
Accelerometer + EMG,30,accx_cvVal,1,0.29003807068891707
Accelerometer + EMG,30,accx_meanVal,1,0.2679448873024723
Accelerometer + EMG,30,accx_mavVal,1,0.26786655403528564
Accelerometer + EMG,30,MGinter_meanFreq,1,0.24674556381886517
Accelerometer + EMG,40,BFinter_cvVal,1,0.7497778984359614
Accelerometer + EMG,40,accz_meanVal,1,0.600946336784288
Accelerometer + EMG,40,TAinter_harmonicRatio,1,0.5567169852477901
Accelerometer + EMG,40,MGinter_psdAsymmetry,1,0.5447969304532045
Accelerometer + EMG,40,MGinter_cvVal,1,0.5334728545517858
Accelerometer + EMG,40,RFinter_minVal,1,0.48721205993577926
Accelerometer + EMG,40,GMinter_psdAsymmetry,1,0.46024721804703655
Accelerometer + EMG,40,MGinter_domFreq,1,0.35729084786033666
Accelerometer + EMG,40,MGinter_minVal,1,0.3553526130338606
Accelerometer + EMG,40,accy_harmonicRatio,1,0.34912280952659613
Accelerometer + EMG,40,BFinter_logDetector,1,0.34237492719474316
Accelerometer + EMG,40,accx_minVal,1,0.33878672489779565
Accelerometer + EMG,40,BFinter_waveformLength,1,0.33248575750905457
Accelerometer + EMG,40,accz_domFreq,1,0.32609289527511504
Accelerometer + EMG,40,PLinter_harmonicRatio,1,0.31429332254551356
Accelerometer + EMG,40,accy_domAmp,1,0.31349963953125815
Accelerometer + EMG,40,GMinter_domFreq,1,0.310799469633569
Accelerometer + EMG,40,accy_maxVal,1,0.3073001622953903
Accelerometer + EMG,40,accx_psdMean,1,0.30611467202687637
Accelerometer + EMG,40,accx_rmsVal,1,0.3050280117589011
Accelerometer + EMG,40,accx_sdVal,1,0.3008192511020786
Accelerometer + EMG,40,PLinter_meanFreq,1,0.29959659875896966
Accelerometer + EMG,40,accx_varVal,1,0.29759753399636074
Accelerometer + EMG,40,TAinter_cvVal,1,0.2932632510008914
Accelerometer + EMG,40,accz_rmsVal,1,0.2908957734833862
Accelerometer + EMG,40,accx_meanVal,1,0.28634191674259674
Accelerometer + EMG,40,accx_mavVal,1,0.28622354327444527
Accelerometer + EMG,40,accz_sdVal,1,0.283825838489491
Accelerometer + EMG,40,PLinter_cvVal,1,0.28270578472751795
Accelerometer + EMG,40,accx_harmonicRatio,1,0.2721796260370928
Accelerometer + EMG,40,GMinter_emdEnergy,1,0.26658820912966974
Accelerometer + EMG,40,accx_cvVal,1,0.2653048158023203
Accelerometer + EMG,40,accx_domAmp,1,0.264258808064826
Accelerometer + EMG,40,GMinter_harmonicRatio,1,0.2634222152958528
Accelerometer + EMG,40,accy_medianFreq,1,0.24183979954083243
Accelerometer + EMG,40,PLinter_psdAsymmetry,1,0.22245348829501319
Accelerometer + EMG,40,accx_peakToPeak,1,0.21735195479441397
Accelerometer + EMG,40,MGinter_meanFreq,1,0.20414739425244488
Accelerometer + EMG,40,GMinter_cvVal,1,0.1936075368053193
Accelerometer + EMG,40,MGinter_medianFreq,1,0.18199283300801705
Accelerometer + EMG,50,BFinter_cvVal,1,0.718144417753345
Accelerometer + EMG,50,accz_meanVal,1,0.5663300979440767
Accelerometer + EMG,50,TAinter_harmonicRatio,1,0.5528928309025685
Accelerometer + EMG,50,MGinter_cvVal,1,0.5268268908168062
Accelerometer + EMG,50,MGinter_psdAsymmetry,1,0.5001680529723891
Accelerometer + EMG,50,RFinter_minVal,1,0.4821664637341909
Accelerometer + EMG,50,GMinter_psdAsymmetry,1,0.4189421200485503
Accelerometer + EMG,50,PLinter_harmonicRatio,1,0.35818717510229375
Accelerometer + EMG,50,accx_minVal,1,0.3501289181393417
Accelerometer + EMG,50,accx_domAmp,1,0.34690690757207204
Accelerometer + EMG,50,accz_domFreq,1,0.34379375800972795
Accelerometer + EMG,50,MGinter_domFreq,1,0.32037971683230704
Accelerometer + EMG,50,MGinter_minVal,1,0.31700993298312435
Accelerometer + EMG,50,accy_maxVal,1,0.3026420340282457
Accelerometer + EMG,50,accy_harmonicRatio,1,0.2947657332995031
Accelerometer + EMG,50,GMinter_harmonicRatio,1,0.28640601779733227
Accelerometer + EMG,50,accx_psdMean,1,0.28338710484709745
Accelerometer + EMG,50,accx_rmsVal,1,0.28170304135518554
Accelerometer + EMG,50,PLinter_cvVal,1,0.2810077344246671
Accelerometer + EMG,50,GMinter_domFreq,1,0.27830120256237323
Accelerometer + EMG,50,BFinter_logDetector,1,0.27796004792703144
Accelerometer + EMG,50,accx_sdVal,1,0.2743555391009211
Accelerometer + EMG,50,accy_domAmp,1,0.27368369954760263
Accelerometer + EMG,50,accx_varVal,1,0.27124100734769446
Accelerometer + EMG,50,accx_meanVal,1,0.26641306668502457
Accelerometer + EMG,50,accx_mavVal,1,0.26618790542751053
Accelerometer + EMG,50,accz_rmsVal,1,0.2567256039969739
Accelerometer + EMG,50,TAinter_cvVal,1,0.24898255524066912
Accelerometer + EMG,50,BFinter_waveformLength,1,0.24181904519650232
Accelerometer + EMG,50,accx_harmonicRatio,1,0.24178279682645454
Accelerometer + EMG,50,accx_cvVal,1,0.23789309830523875
Accelerometer + EMG,50,accz_sdVal,1,0.23054567662575529
Accelerometer + EMG,50,GMinter_emdEnergy,1,0.22969058095388642
Accelerometer + EMG,50,MGinter_meanFreq,1,0.22836544148918558
Accelerometer + EMG,50,accz_minVal,1,0.22802731096457227
Accelerometer + EMG,50,accz_harmonicRatio,1,0.22243944936689242
Accelerometer + EMG,50,accx_peakToPeak,1,0.22079344113847052
Accelerometer + EMG,50,accy_specEntropy,1,0.22052317878500774
Accelerometer + EMG,50,PLinter_meanFreq,1,0.21447870625076115
Accelerometer + EMG,50,MGinter_medianFreq,1,0.20485951273170297
Accelerometer + EMG,50,accy_medianFreq,1,0.20398676140458405
Accelerometer + EMG,50,GMinter_cvVal,1,0.20380044520477325
Accelerometer + EMG,50,accx_maxVal,1,0.20032508111314662
Accelerometer + EMG,50,PLinter_psdAsymmetry,1,0.1958113055316847
Accelerometer + EMG,50,accx_domFreq,1,0.19334220268922206
Accelerometer + EMG,50,accz_mavVal,1,0.18999750663821083
Accelerometer + EMG,50,BFinter_specEntropy,1,0.18961598127244703
Accelerometer + EMG,50,PLinter_specEntropy,1,0.17754964468467574
Accelerometer + EMG,50,accy_rmsVal,1,0.1750637146286652
Accelerometer + EMG,50,RFinter_domFreq,1,0.172624955739453
Accelerometer + EMG,189,BFinter_cvVal,1,0.6574160356704298
Accelerometer + EMG,189,TAinter_harmonicRatio,1,0.5500387930283938
Accelerometer + EMG,189,MGinter_cvVal,1,0.4897047421497978
Accelerometer + EMG,189,accz_meanVal,1,0.4868202390045527
Accelerometer + EMG,189,MGinter_psdAsymmetry,1,0.48536676818244134
Accelerometer + EMG,189,RFinter_minVal,1,0.45579455150858766
Accelerometer + EMG,189,GMinter_psdAsymmetry,1,0.3475591508989659
Accelerometer + EMG,189,PLinter_harmonicRatio,1,0.3411208169830007
Accelerometer + EMG,189,MGinter_minVal,1,0.3179131841893834
Accelerometer + EMG,189,accz_domFreq,1,0.31744598332919943
Accelerometer + EMG,189,PLinter_cvVal,1,0.31221454252686204
Accelerometer + EMG,189,GMinter_domFreq,1,0.2811764579566078
Accelerometer + EMG,189,accx_domAmp,1,0.276514859729101
Accelerometer + EMG,189,MGinter_domFreq,1,0.2762752979897841
Accelerometer + EMG,189,accx_minVal,1,0.2740604527735558
Accelerometer + EMG,189,accx_rmsVal,1,0.2698274892489807
Accelerometer + EMG,189,accx_psdMean,1,0.2697688010688957
Accelerometer + EMG,189,TAinter_cvVal,1,0.26452206991767924
Accelerometer + EMG,189,accx_meanVal,1,0.257950300443678
Accelerometer + EMG,189,accx_mavVal,1,0.2578092995077385
Accelerometer + EMG,189,accy_harmonicRatio,1,0.2566594379932908
Accelerometer + EMG,189,accy_domAmp,1,0.2538211428081684
Accelerometer + EMG,189,GMinter_harmonicRatio,1,0.25350224348865097
Accelerometer + EMG,189,accx_varVal,1,0.25314796716790544
Accelerometer + EMG,189,accx_sdVal,1,0.2506338425421957
Accelerometer + EMG,189,GMinter_cvVal,1,0.23781234233772763
Accelerometer + EMG,189,accy_maxVal,1,0.23201718145995218
Accelerometer + EMG,189,MGinter_meanFreq,1,0.22554374997387514
Accelerometer + EMG,189,accx_harmonicRatio,1,0.22285936743213777
Accelerometer + EMG,189,accz_harmonicRatio,1,0.2211161039879507
Accelerometer + EMG,189,accx_cvVal,1,0.21378030200131093
Accelerometer + EMG,189,accy_medianFreq,1,0.21374635749297258
Accelerometer + EMG,189,BFinter_specEntropy,1,0.21155256606855907
Accelerometer + EMG,189,MGinter_medianFreq,1,0.20070804887581692
Accelerometer + EMG,189,accz_minVal,1,0.1986520224201649
Accelerometer + EMG,189,accy_specEntropy,1,0.19557066500271447
Accelerometer + EMG,189,accx_maxVal,1,0.19532609956937944
Accelerometer + EMG,189,accz_rmsVal,1,0.18652825037003598
Accelerometer + EMG,189,accz_sdVal,1,0.18613492888006436
Accelerometer + EMG,189,TAinter_domFreq,1,0.17865470626365101
Accelerometer + EMG,189,TAinter_psdAsymmetry,1,0.17781190987582574
Accelerometer + EMG,189,RFinter_psdAsymmetry,1,0.17492108275205512
Accelerometer + EMG,189,accx_peakToPeak,1,0.1745994339492314
Accelerometer + EMG,189,PLinter_psdAsymmetry,1,0.17223433011635403
Accelerometer + EMG,189,accx_domFreq,1,0.16884409733265848
Accelerometer + EMG,189,TAinter_minVal,1,0.16582841889522296
Accelerometer + EMG,189,BFinter_logDetector,1,0.1597637170242409
Accelerometer + EMG,189,RFinter_domFreq,1,0.15650981652004906
Accelerometer + EMG,189,accy_rmsVal,1,0.1535735725911839
Accelerometer + EMG,189,PLinter_meanFreq,1,0.1493528977173563
Accelerometer + EMG,189,BFinter_psdAsymmetry,1,0.1452288063372302
Accelerometer + EMG,189,accx_meanFreq,1,0.1402741147355784
Accelerometer + EMG,189,BFinter_waveformLength,1,0.13810507964454008
Accelerometer + EMG,189,accy_peakToPeak,1,0.12967355233795874
Accelerometer + EMG,189,PLinter_specEntropy,1,0.12490189958257618
Accelerometer + EMG,189,RFinter_meanFreq,1,0.12288970364663672
